Item Type,Sequence,Human Code,Full Statement,Ed. Level,Last Modified
Student Learning Objective,1.1.2.1.2.1,,I can create rhythmic patterns with ideas I’ve explored.,KG-02,2023-11-19T00:00:00+00:00
Student Learning Objective,1.1.2.1.2.2,,"I can recognize the staff, treble clef, half notes, half rests, paired eighth notes and tell the difference between line and space notes.",KG-02,2023-11-19T00:00:00+00:00
Student Learning Objective,1.1.2.1.2.3,,I can recognize forte and piano.,KG-02,2023-11-19T00:00:00+00:00
Grade Level,1.1.2.2,,3-5: Emerging,03-05,2023-11-19T00:00:00+00:00
Level of Learning,1.1.2.2.1,,Level C,03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,1.1.2.2.1.1,,I can create short melodic patterns with ideas I’ve explored.,03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,1.1.2.2.1.2,,I can name the lines and spaces of the treble clef.,03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,1.1.2.2.1.3,,"I can identify repeat signs, bar lines, dynamic levels, dotted half notes, whole notes and whole rests.",03-05,2023-11-19T00:00:00+00:00
Level of Learning,1.1.2.2.2,,Level D,03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,1.1.2.2.2.1,,I can create a phrase with ideas I’ve explored using musical expression.,03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,1.1.2.2.2.2,,I can identify four sixteenth notes and triplets and compose using a variety of rhythmic patterns.,03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,1.1.2.2.2.3,,I can distinguish between the treble and bass clef.,03-05,2023-11-19T00:00:00+00:00
Grade Level,1.1.2.3,,6-8: Intermediate,06-08,2023-11-19T00:00:00+00:00
Level of Learning,1.1.2.3.1,,Level E,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,1.1.2.3.1.1,,I can create a musical piece based on a simple (AB) form.,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,1.1.2.3.1.2,,I can name the lines and spaces of the bass clef.,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,1.1.2.3.1.3,,I can create a musical piece using notation.,06-08,2023-11-19T00:00:00+00:00
Level of Learning,1.1.2.3.2,,Level F,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,1.1.2.3.2.1,,I can create a musical piece based on an extended (rondo) form.,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,1.1.2.3.2.2,,I can create a musical piece using more complex notation.,06-08,2023-11-19T00:00:00+00:00
Anchor Standard,1.1.3,CR.3,Students will refine and complete artistic work.,KG-08,2023-11-19T00:00:00+00:00
Grade Level,1.1.3.1,,K-2: Beginner,KG-02,2023-11-19T00:00:00+00:00
Level of Learning,1.1.3.1.1,,Level A,KG-02,2023-11-19T00:00:00+00:00
Student Learning Objective,1.1.3.1.1.1,,I can explore my own musical ideas.,KG-02,2023-11-19T00:00:00+00:00
Student Learning Objective,1.1.3.1.1.2,,I can share my own musical ideas.,KG-02,2023-11-19T00:00:00+00:00
Level of Learning,1.1.3.1.2,,Level B,KG-02,2023-11-19T00:00:00+00:00
Student Learning Objective,1.1.3.1.2.1,,I can change my musical ideas based on feedback.,KG-02,2023-11-19T00:00:00+00:00
Student Learning Objective,1.1.3.1.2.2,,I can share revised personal musical ideas.,KG-02,2023-11-19T00:00:00+00:00
Grade Level,1.1.3.2,,3-5: Emerging,03-05,2023-11-19T00:00:00+00:00
Level of Learning,1.1.3.2.1,,Level C,03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,1.1.3.2.1.1,,I can improve my musical ideas based on feedback.,03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,1.1.3.2.1.2,,I can create and share a composition based on personal musical ideas.,03-05,2023-11-19T00:00:00+00:00
Level of Learning,1.1.3.2.2,,Level D,03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,1.1.3.2.2.1,,I can revise my musical work based on teacher and peer feedback.,03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,1.1.3.2.2.2,,I can share a personal composition using the correct sequence.,03-05,2023-11-19T00:00:00+00:00
Grade Level,1.1.3.3,,6-8: Intermediate,06-08,2023-11-19T00:00:00+00:00
Level of Learning,1.1.3.3.1,,Level E,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,1.1.3.3.1.1,,I can evaluate my work using a teacher- provided rubric.,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,1.1.3.3.1.2,,I can share a personal composition using expression and correct technique.,06-08,2023-11-19T00:00:00+00:00
Level of Learning,1.1.3.3.2,,Level F,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,1.1.3.3.2.1,,I can evaluate my work and apply revisions independently.,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,1.1.3.3.2.2,,I can share an original composition and explain my choices.,06-08,2023-11-19T00:00:00+00:00
Artistic Process,1.2,,Performing,06-08,2023-11-19T00:00:00+00:00
Anchor Standard,1.2.1,PR.4,"Students will analyze, interpret, and select artistic work for presentation.",KG-08,2023-11-19T00:00:00+00:00
Grade Level,1.2.1.1,,K-2: Beginner,KG-02,2023-11-19T00:00:00+00:00
Level of Learning,1.2.1.1.1,,Level A,KG-02,2023-11-19T00:00:00+00:00
Student Learning Objective,1.2.1.1.1.1,,I can explore vocal and instrumental sounds.,KG-02,2023-11-19T00:00:00+00:00
Student Learning Objective,1.2.1.1.1.2,,I can explore patterns in music.,KG-02,2023-11-19T00:00:00+00:00
Student Learning Objective,1.2.1.1.1.3,,I can show personal interest in music I choose.,KG-02,2023-11-19T00:00:00+00:00
Level of Learning,1.2.1.1.2,,Level B,KG-02,2023-11-19T00:00:00+00:00
Student Learning Objective,1.2.1.1.2.1,,I can identify different types of sound.,KG-02,2023-11-19T00:00:00+00:00
Student Learning Objective,1.2.1.1.2.2,,I can recognize simple forms.,KG-02,2023-11-19T00:00:00+00:00
Student Learning Objective,1.2.1.1.2.3,,I can explain to others why I like the music I choose.,KG-02,2023-11-19T00:00:00+00:00
Grade Level,1.2.1.2,,3-5: Emerging,03-05,2023-11-19T00:00:00+00:00
Level of Learning,1.2.1.2.1,,Level C,03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,1.2.1.2.1.1,,I can identify musical instruments by sight and sound.,03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,1.2.1.2.1.2,,I can recognize forms.,03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,1.2.1.2.1.3,,I can explain to others the context of the music I choose.,03-05,2023-11-19T00:00:00+00:00
Level of Learning,1.2.1.2.2,,Level D,03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,1.2.1.2.2.1,,I can hear differences in musical texture.,03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,1.2.1.2.2.2,,I can recognize more complex forms.,03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,1.2.1.2.2.3,,I can select music to perform based on personal influence and technical skill.,03-05,2023-11-19T00:00:00+00:00
Grade Level,1.2.1.3,,6-8: Intermediate,06-08,2023-11-19T00:00:00+00:00
Level of Learning,1.2.1.3.1,,Level E,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,1.2.1.3.1.1,,I can identify voice type by sound.,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,1.2.1.3.1.2,,I can compare and contrast musical forms.,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,1.2.1.3.1.3,,I can select music to perform based on personal influence and technical skill with my teacher’s help.,06-08,2023-11-19T00:00:00+00:00
Level of Learning,1.2.1.3.2,,Level F,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,1.2.1.3.2.1,,I can analyze individual voice and instrumental sounds and musical forms.,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,1.2.1.3.2.2,,I can select music of different styles to perform with the help of my peers and teacher.,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,1.2.1.3.2.3,,I can explain the influence of expressive elements and technical challenges of my choice.,06-08,2023-11-19T00:00:00+00:00
Anchor Standard,1.2.2,PR.5,Students will develop and refine artistic techniques and work for presentation.,KG-08,2023-11-19T00:00:00+00:00
Grade Level,1.2.2.1,,K-2: Beginner,KG-02,2023-11-19T00:00:00+00:00
Level of Learning,1.2.2.1.1,,Level A,KG-02,2023-11-19T00:00:00+00:00
Student Learning Objective,1.2.2.1.1.1,,I can sing and play a variety of simple music.,KG-02,2023-11-19T00:00:00+00:00
Level of Learning,1.2.2.1.2,,Level B,KG-02,2023-11-19T00:00:00+00:00
Student Learning Objective,1.2.2.1.2.1,,I can sing and play a variety of music with expression.,KG-02,2023-11-19T00:00:00+00:00
Student Learning Objective,1.2.2.1.2.2,,I can identify simple music symbols.,KG-02,2023-11-19T00:00:00+00:00
Grade Level,1.2.2.2,,3-5: Emerging,03-05,2023-11-19T00:00:00+00:00
Level of Learning,1.2.2.2.1,,Level C,03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,1.2.2.2.1.1,,I can sing and play a variety of music with expression with guidance.,03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,1.2.2.2.1.2,,I can identify music symbols.,03-05,2023-11-19T00:00:00+00:00
Level of Learning,1.2.2.2.2,,Level D,03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,1.2.2.2.2.1,,I can sing and play a variety of music with expression independently.,03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,1.2.2.2.2.2,,I can use music symbols and terms in preparing for a performance.,03-05,2023-11-19T00:00:00+00:00
Grade Level,1.2.2.3,,6-8: Intermediate,06-08,2023-11-19T00:00:00+00:00
Level of Learning,1.2.2.3.1,,Level E,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,1.2.2.3.1.1,,I can sing and play a variety of complex musical works with expression.,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,1.2.2.3.1.2,,I can read complex music symbols and terms in preparing for a performance.,06-08,2023-11-19T00:00:00+00:00
Level of Learning,1.2.2.3.2,,Level F,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,1.2.2.3.2.1,,I can sing and play a variety of complex musical works with expression and explain my choices.,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,1.2.2.3.2.2,,I can interpret complex music symbols and terms in preparing for a performance.,06-08,2023-11-19T00:00:00+00:00
Anchor Standard,1.2.3,PR.6,Students will convey meaning through the presentation of artistic work.,KG-08,2023-11-19T00:00:00+00:00
Grade Level,1.2.3.1,,K-2: Beginner,KG-02,2023-11-19T00:00:00+00:00
Level of Learning,1.2.3.1.1,,Level A,KG-02,2023-11-19T00:00:00+00:00
Student Learning Objective,1.2.3.1.1.1,,I can identify the role of the conductor and follow his or her cues.,KG-02,2023-11-19T00:00:00+00:00
Student Learning Objective,1.2.3.1.1.2,,"I can use manners with guidance in rehearsal, as an audience member, or as a performer.",KG-02,2023-11-19T00:00:00+00:00
Level of Learning,1.2.3.1.2,,Level B,KG-02,2023-11-19T00:00:00+00:00
Student Learning Objective,1.2.3.1.2.1,,I can respond to my conductor’s cues.,KG-02,2023-11-19T00:00:00+00:00
Student Learning Objective,1.2.3.1.2.2,,"I can use manners in rehearsal, as an audience member, or as a performer.",KG-02,2023-11-19T00:00:00+00:00
Grade Level,1.2.3.2,,3-5: Emerging,03-05,2023-11-19T00:00:00+00:00
Level of Learning,1.2.3.2.1,,Level C,03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,1.2.3.2.1.1,,I can identify simple conducting patterns.,03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,1.2.3.2.1.2,,"I can demonstrate with guidance appropriate stage and listening skills in rehearsal, as an audience member, or as a performer.",03-05,2023-11-19T00:00:00+00:00
Level of Learning,1.2.3.2.2,,Level D,03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,1.2.3.2.2.1,,I can respond to simple conducting patterns.,03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,1.2.3.2.2.2,,I can demonstrate with guidance appropriate performance standards in rehearsal or on stage.,03-05,2023-11-19T00:00:00+00:00
Grade Level,1.2.3.3,,6-8: Intermediate,06-08,2023-11-19T00:00:00+00:00
Level of Learning,1.2.3.3.1,,Level E,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,1.2.3.3.1.1,,I can demonstrate simple conducting patterns.,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,1.2.3.3.1.2,,"I can demonstrate appropriate listening skills and performance standards in rehearsal, as an audience member, or as a performer.",06-08,2023-11-19T00:00:00+00:00
Level of Learning,1.2.3.3.2,,Level F,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,1.2.3.3.2.1,,I can respond to and demonstrate artistic conducting.,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,1.2.3.3.2.2,,I can adjust appropriate listening skills and performance standards to different environments.,06-08,2023-11-19T00:00:00+00:00
Artistic Process,1.3,,Responding,06-08,2023-11-19T00:00:00+00:00
Anchor Standard,1.3.1,RE.7,Students will perceive and analyze artistic work.,KG-08,2023-11-19T00:00:00+00:00
Grade Level,1.3.1.1,,K-2: Beginner,KG-02,2023-11-19T00:00:00+00:00
Level of Learning,1.3.1.1.1,,Level A,KG-02,2023-11-19T00:00:00+00:00
Student Learning Objective,1.3.1.1.1.1,,I can choose music based on what I like.,KG-02,2023-11-19T00:00:00+00:00
Student Learning Objective,1.3.1.1.1.2,,I can tell why a musical idea is used.,KG-02,2023-11-19T00:00:00+00:00
Level of Learning,1.3.1.1.2,,Level B,KG-02,2023-11-19T00:00:00+00:00
Student Learning Objective,1.3.1.1.2.1,,I can tell why I like or dislike a piece of music.,KG-02,2023-11-19T00:00:00+00:00
Student Learning Objective,1.3.1.1.2.2,,I can explore how a musical idea supports different styles of music.,KG-02,2023-11-19T00:00:00+00:00
Grade Level,1.3.1.2,,3-5: Emerging,03-05,2023-11-19T00:00:00+00:00
Level of Learning,1.3.1.2.1,,Level C,03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,1.3.1.2.1.1,,I can choose music based on specific musical ideas.,03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,1.3.1.2.1.2,,I can explore how a musical idea supports different styles of music.,03-05,2023-11-19T00:00:00+00:00
Level of Learning,1.3.1.2.2,,Level D,03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,1.3.1.2.2.1,,I can choose music for listening based on experience and context.,03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,1.3.1.2.2.2,,I can tell why I respond to music based on specific musical ideas.,03-05,2023-11-19T00:00:00+00:00
Grade Level,1.3.1.3,,6-8: Intermediate,06-08,2023-11-19T00:00:00+00:00
Level of Learning,1.3.1.3.1,,Level E,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,1.3.1.3.1.1,,I can use evidence from music to explain why it was selected.,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,1.3.1.3.1.2,,I can explain how others might respond to music based on specific musical ideas.,06-08,2023-11-19T00:00:00+00:00
Level of Learning,1.3.1.3.2,,Level F,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,1.3.1.3.2.1,,I can use evidence to explain connections between selected music.,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,1.3.1.3.2.2,,"I can describe how the elements of music, expressive qualities, and the context of music relate to the structure of the musical ideas.",06-08,2023-11-19T00:00:00+00:00
Anchor Standard,1.3.2,RE.8,Students will interpret intent and meaning in artistic work.,KG-08,2023-11-19T00:00:00+00:00
Grade Level,1.3.2.1,,K-2: Beginner,KG-02,2023-11-19T00:00:00+00:00
Level of Learning,1.3.2.1.1,,Level A,KG-02,2023-11-19T00:00:00+00:00
Student Learning Objective,1.3.2.1.1.1,,I can explore the creator’s choices of ideas and sounds in his or her music.,KG-02,2023-11-19T00:00:00+00:00
Level of Learning,1.3.2.1.2,,Level B,KG-02,2023-11-19T00:00:00+00:00
Student Learning Objective,1.3.2.1.2.1,,I can identify musical concepts and how they support the creator’s choices.,KG-02,2023-11-19T00:00:00+00:00
Grade Level,1.3.2.2,,3-5: Emerging,03-05,2023-11-19T00:00:00+00:00
Level of Learning,1.3.2.2.1,,Level C,03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,1.3.2.2.1.1,,I can explain the creator’s expressive choices using musical terms.,03-05,2023-11-19T00:00:00+00:00
Level of Learning,1.3.2.2.2,,Level D,03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,1.3.2.2.2.1,,I can describe how personal interpretations and the performer’s interpretations reflect expressive intent.,03-05,2023-11-19T00:00:00+00:00
Grade Level,1.3.2.3,,6-8: Intermediate,06-08,2023-11-19T00:00:00+00:00
Level of Learning,1.3.2.3.1,,Level E,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,1.3.2.3.1.1,,I can interpret how a composition shows expressive intent through the elements of music and context.,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,1.3.2.3.1.2,,I can identify composers’ and performers’ use of the elements of music and expressive qualities to convey intent.,06-08,2023-11-19T00:00:00+00:00
Level of Learning,1.3.2.3.2,,Level F,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,1.3.2.3.2.1,,I can communicate and defend my personal interpretation of contrasting works.,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,1.3.2.3.2.2,,I can explain composers’ and performers’ use of the elements of music and expressive qualities to convey intent.,06-08,2023-11-19T00:00:00+00:00
Anchor Standard,1.3.3,RE.9,Students will apply criteria to evaluate artistic work.,KG-08,2023-11-19T00:00:00+00:00
Grade Level,1.3.3.1,,K-2: Beginner,KG-02,2023-11-19T00:00:00+00:00
Level of Learning,1.3.3.1.1,,Level A,KG-02,2023-11-19T00:00:00+00:00
Student Learning Objective,1.3.3.1.1.1,,"I can explore and identify personal and expressive choices of music, using a rating system.",KG-02,2023-11-19T00:00:00+00:00
Level of Learning,1.3.3.1.2,,Level B,KG-02,2023-11-19T00:00:00+00:00
Student Learning Objective,1.3.3.1.2.1,,"I can explain personal and expressive preferences with guidelines, using a rating system.",KG-02,2023-11-19T00:00:00+00:00
Grade Level,1.3.3.2,,3-5: Emerging,03-05,2023-11-19T00:00:00+00:00
Level of Learning,1.3.3.2.1,,Level C,03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,1.3.3.2.1.1,,I can use guidelines to evaluate musical works and performances and describe why the music sounds the way it does.,03-05,2023-11-19T00:00:00+00:00
Level of Learning,1.3.3.2.2,,Level D,03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,1.3.3.2.2.1,,I can use a teacher- provided rubric to evaluate musical works or performances.,03-05,2023-11-19T00:00:00+00:00
Grade Level,1.3.3.3,,6-8: Intermediate,06-08,2023-11-19T00:00:00+00:00
Level of Learning,1.3.3.3.1,,Level E,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,1.3.3.3.1.1,,I can use a student- created rubric to evaluate musical works and performances.,06-08,2023-11-19T00:00:00+00:00
Level of Learning,1.3.3.3.2,,Level F,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,1.3.3.3.2.1,,I can justify the selection of criteria to evaluate musical works and performances.,06-08,2023-11-19T00:00:00+00:00
Artistic Process,1.4,,Connecting,KG-08,2023-11-19T00:00:00+00:00
Anchor Standard,1.4.1,CN.10,Students will synthesize and relate knowledge and personal experiences to make art.,KG-08,2023-11-19T00:00:00+00:00
Grade Level,1.4.1.1,,K-2: Beginner,KG-02,2023-11-19T00:00:00+00:00
Level of Learning,1.4.1.1.1,,Level A,KG-02,2023-11-19T00:00:00+00:00
Student Learning Objective,1.4.1.1.1.1,,I can share a story that could become music.,KG-02,2023-11-19T00:00:00+00:00
Level of Learning,1.4.1.1.2,,Level B,KG-02,2023-11-19T00:00:00+00:00
Student Learning Objective,1.4.1.1.2.1,,I can identify and discuss with others a personal story that could become music.,KG-02,2023-11-19T00:00:00+00:00
Grade Level,1.4.1.2,,3-5: Emerging,03-05,2023-11-19T00:00:00+00:00
Level of Learning,1.4.1.2.1,,Level C,03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,1.4.1.2.1.1,,I can discuss the manner in which other people’s experiences inspire musical works.,03-05,2023-11-19T00:00:00+00:00
Level of Learning,1.4.1.2.2,,Level D,03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,1.4.1.2.2.1,,I can discuss the manner in which my experiences influence my interpretation of the work of others.,03-05,2023-11-19T00:00:00+00:00
Grade Level,1.4.1.3,,6-8: Intermediate,06-08,2023-11-19T00:00:00+00:00
Level of Learning,1.4.1.3.1,,Level E,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,1.4.1.3.1.1,,I can research the manner in which individual experiences and influences impact a musical work.,06-08,2023-11-19T00:00:00+00:00
Level of Learning,1.4.1.3.2,,Level F,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,1.4.1.3.2.1,,I can analyze and evaluate individual experiences and influences that provide context for personal musical work.,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,1.4.1.3.2.2,,I can analyze and evaluate the impact of a musical performance.,06-08,2023-11-19T00:00:00+00:00
Anchor Standard,1.4.2,CN.11,"Students will relate artistic ideas and works with societal, cultural, and historical context to deepen understanding.",KG-08,2023-11-19T00:00:00+00:00
Grade Level,1.4.2.1,,K-2: Beginner,KG-02,2023-11-19T00:00:00+00:00
Level of Learning,1.4.2.1.1,,Level A,KG-02,2023-11-19T00:00:00+00:00
Student Learning Objective,1.4.2.1.1.1,,I can link music to other subjects.,KG-02,2023-11-19T00:00:00+00:00
Student Learning Objective,1.4.2.1.1.2,,"I can explore different cultures through listening, singing, moving, and playing with teacher guidance.",KG-02,2023-11-19T00:00:00+00:00
Student Learning Objective,1.4.2.1.1.3,,I can identify careers in music.,KG-02,2023-11-19T00:00:00+00:00
Level of Learning,1.4.2.1.2,,Level B,KG-02,2023-11-19T00:00:00+00:00
Student Learning Objective,1.4.2.1.2.1,,I can identify basic connections between art forms and subjects.,KG-02,2023-11-19T00:00:00+00:00
Student Learning Objective,1.4.2.1.2.2,,"I can explore different periods of history through listening, singing, moving, and playing with teacher guidance.",KG-02,2023-11-19T00:00:00+00:00
Student Learning Objective,1.4.2.1.2.3,,I can list several careers in music.,KG-02,2023-11-19T00:00:00+00:00
Grade Level,1.4.2.2,,3-5: Emerging,03-05,2023-11-19T00:00:00+00:00
Level of Learning,1.4.2.2.1,,Level C,03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,1.4.2.2.1.1,,I can identify connections between art forms and subjects.,03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,1.4.2.2.1.2,,"I can experience different cultures through listening, singing, moving, and playing.",03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,1.4.2.2.1.3,,I can share stories of people who work in the field of music.,03-05,2023-11-19T00:00:00+00:00
Level of Learning,1.4.2.2.2,,Level D,03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,1.4.2.2.2.1,,I can identify multiple connections between art forms and subjects.,03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,1.4.2.2.2.2,,"I can experience different periods of history through listening, singing, moving, and playing.",03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,1.4.2.2.2.3,,I can identify career opportunities in music.,03-05,2023-11-19T00:00:00+00:00
Grade Level,1.4.2.3,,6-8: Intermediate,06-08,2023-11-19T00:00:00+00:00
Level of Learning,1.4.2.3.1,,Level E,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,1.4.2.3.1.1,,I can identify in-depth connections between art forms and subjects.,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,1.4.2.3.1.2,,"I can explore events from a variety of cultures through listening, singing, moving, and playing.",06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,1.4.2.3.1.3,,I can research career opportunities in music.,06-08,2023-11-19T00:00:00+00:00
Level of Learning,1.4.2.3.2,,Level F,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,1.4.2.3.2.1,,I can interpret in-depth connections between art forms and subjects.,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,1.4.2.3.2.2,,"I can experience events from a variety of cultures through listening, singing, moving, and playing.",06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,1.4.2.3.2.3,,I can compare and contrast career opportunities in music.,06-08,2023-11-19T00:00:00+00:00
Course,2,,Vocal Ensemble 6-12,06-08,2023-11-19T00:00:00+00:00
Artistic Process,2.1,,Creating,06-08,2023-11-19T00:00:00+00:00
Anchor Standard,2.1.1,CR.1,Imagine: Students will organize and develop artistic ideas and work.,06-12,2023-11-19T00:00:00+00:00
