Item Type,Sequence,Human Code,Full Statement,Ed. Level,Last Modified
Grade Level,1.1.2,3.1.7,Grade 7,05-07,2023-09-19T18:40:58+00:00
Standard,1.1.2.1,3.1.7.A,Explain the parts of a simple system and their relationship to each other.,05-07,2023-09-19T18:40:58+00:00
Performance Expectation,1.1.2.1.1,,"Describe a system as a group of related parts that work together to achieve a desired result (e.g., digestive system).",05-07,2023-09-19T18:40:58+00:00
Performance Expectation,1.1.2.1.2,,Explain the importance of order in a system.,05-07,2023-09-19T18:40:58+00:00
Performance Expectation,1.1.2.1.3,,"Distinguish between system inputs, system processes and system outputs.",05-07,2023-09-19T18:40:58+00:00
Performance Expectation,1.1.2.1.4,,Distinguish between open loop and closed loop systems.,05-07,2023-09-19T18:40:58+00:00
Performance Expectation,1.1.2.1.5,,Apply systems analysis to solve problems.,05-07,2023-09-19T18:40:58+00:00
Standard,1.1.2.2,3.1.7.B,Describe the use of models as an application of scientific or technological concepts.,05-07,2023-09-19T18:40:58+00:00
Performance Expectation,1.1.2.2.1,,Identify and describe different types of models and their functions.,05-07,2023-09-19T18:40:58+00:00
Performance Expectation,1.1.2.2.2,,"Apply models to predict specific results and observations (e.g., population growth, effects of infectious organisms).

Explain systems by outlining a system’s relevant parts and its purpose and/or designing a model that illustrates its function.",05-07,2023-09-19T18:40:58+00:00
Standard,1.1.2.3,3.1.7.C,Identify patterns as re peated processes or recurring elements in science and technology.,05-07,2023-09-19T18:40:58+00:00
Performance Expectation,1.1.2.3.1,,Identify different forms of patterns and use them to group and classify specific objects.,05-07,2023-09-19T18:40:58+00:00
Performance Expectation,1.1.2.3.2,,Identify repeating structure patterns.,05-07,2023-09-19T18:40:58+00:00
Performance Expectation,1.1.2.3.3,,"Identify and describe patterns that occur in physical systems (e.g., construction, manufacturing, transportation), informational systems and biochemical-related systems.",05-07,2023-09-19T18:40:58+00:00
Standard,1.1.2.4,3.1.7.D,Explain scale as a way of relating concepts and ideas to one another by some measure.,05-07,2023-09-19T18:40:58+00:00
Performance Expectation,1.1.2.4.1,,"Apply various applications of size and dimensions of scale to scientific, mathematical, and technological applications.",05-07,2023-09-19T18:40:58+00:00
Performance Expectation,1.1.2.4.2,,Describe scale as a form of ratio and apply to a life situation.,05-07,2023-09-19T18:40:58+00:00
Standard,1.1.2.5,3.1.7.E,Identify change as a variable in describing natural and physical systems.,05-07,2023-09-19T18:40:58+00:00
Performance Expectation,1.1.2.5.1,,Describe fundamental science and technology concepts that could solve practical problems.,05-07,2023-09-19T18:40:58+00:00
Performance Expectation,1.1.2.5.2,,Explain how ratio is used to describe change.,05-07,2023-09-19T18:40:58+00:00
Performance Expectation,1.1.2.5.3,,Describe the effect of making a change in one part of a system on the system as a whole.,05-07,2023-09-19T18:40:58+00:00
Grade Level,1.1.3,3.1.10,Grade 10,08-10,2023-09-19T18:41:41+00:00
Standard,1.1.3.1,3.1.10.A,"Discriminate among the concepts of systems, subsystems, feedback and control in solving technological problems.",08-10,2023-09-19T18:41:41+00:00
Performance Expectation,1.1.3.1.1,,"Identify the function of subsystems within a larger system (e.g., role of thermostat in an engine, pressure switch).",08-10,2023-09-19T18:41:41+00:00
Performance Expectation,1.1.3.1.2,,"Describe the interrelationships among inputs, processes, outputs, feedback and control in specific systems.",08-10,2023-09-19T18:41:41+00:00
Performance Expectation,1.1.3.1.3,,Explain the concept of system redesign and apply it to improve technological systems.,08-10,2023-09-19T18:41:41+00:00
Performance Expectation,1.1.3.1.4,,Apply the universal systems model to illustrate specific solutions and troubleshoot specific problems.,08-10,2023-09-19T18:41:41+00:00
Performance Expectation,1.1.3.1.5,,Analyze and describe the effectiveness of systems to solve specific problems.,08-10,2023-09-19T18:41:41+00:00
Standard,1.1.3.2,3.1.10.B,Describe concepts of models as a way to predict and understand science and technology.,08-10,2023-09-19T18:41:41+00:00
Performance Expectation,1.1.3.2.1,,"Distinguish between different types of models and modeling techniques and apply their appropriate use in specific applications (e.g., kinetic gas theory, DNA).",08-10,2023-09-19T18:41:41+00:00
Performance Expectation,1.1.3.2.2,,"Examine the advantages of using models to demonstrate processes and outcomes (e.g., blue print analysis, structural stability).",08-10,2023-09-19T18:41:41+00:00
Performance Expectation,1.1.3.2.3,,Apply mathematical models to science and technology.,08-10,2023-09-19T18:41:41+00:00
Standard,1.1.3.3,3.1.10.C,Apply patterns as repeated processes or recurring elements in science and technology.,08-10,2023-09-19T18:41:41+00:00
Performance Expectation,1.1.3.3.1,,"Examine and describe recurring patterns that form the basis of biological classification, chemical periodicity, geological order and astronomical order.",08-10,2023-09-19T18:41:41+00:00
Performance Expectation,1.1.3.3.2,,Examine and describe stationary physical patterns.,08-10,2023-09-19T18:41:41+00:00
Performance Expectation,1.1.3.3.3,,Examine and describe physical patterns in motion.,08-10,2023-09-19T18:41:41+00:00
Standard,1.1.3.4,3.1.10.D,Apply scale as a way of relating concepts and ideas to one another by some measure.,08-10,2023-09-19T18:41:41+00:00
Performance Expectation,1.1.3.4.1,,Apply dimensional analysis and scale as a ratio.,08-10,2023-09-19T18:41:41+00:00
Performance Expectation,1.1.3.4.2,,Convert one scale to another.,08-10,2023-09-19T18:41:41+00:00
Standard,1.1.3.5,3.1.10.E,"Describe patterns of change in nature, physical and man made systems.",08-10,2023-09-19T18:41:41+00:00
Performance Expectation,1.1.3.5.1,,"Describe how fundamental science and technology concepts are used to solve practical problems (e.g., momentum, Newton’s laws of universal gravitation, tectonics, conservation of mass and energy, cell theory, theory of evolution, atomic theory, theory of relativity, Pasteur’s germ theory, relativity, heliocentric theory, gas laws, feedback systems).",08-10,2023-09-19T18:41:41+00:00
Performance Expectation,1.1.3.5.2,,"Recognize that stable systems often involve underlying dynamic changes (e.g., a chemical reaction at equilibrium has molecules reforming continuously).",08-10,2023-09-19T18:41:41+00:00
Performance Expectation,1.1.3.5.3,,Describe the effects of error in measurements.,08-10,2023-09-19T18:41:41+00:00
Performance Expectation,1.1.3.5.4,,"Describe changes to matter caused by heat, cold, light or chemicals using a rate function.",08-10,2023-09-19T18:41:41+00:00
Grade Level,1.1.4,3.1.12,Grade 12,11-12,2023-09-19T18:42:22+00:00
Standard,1.1.4.1,3.1.12.A,"Apply concepts of systems, subsystems, feedback and control to solve complex technological problems.",11-12,2023-09-19T18:42:22+00:00
Performance Expectation,1.1.4.1.1,,Apply knowledge of control systems concept by designing and modeling control systems that solve specific problems.,11-12,2023-09-19T18:42:22+00:00
Performance Expectation,1.1.4.1.2,,Apply systems analysis to predict results.,11-12,2023-09-19T18:42:22+00:00
Performance Expectation,1.1.4.1.3,,"Analyze and describe the function, interaction and relationship among subsystems and the system itself.",11-12,2023-09-19T18:42:22+00:00
Performance Expectation,1.1.4.1.4,,Compare and contrast several systems that could be applied to solve a single problem.,11-12,2023-09-19T18:42:22+00:00
Performance Expectation,1.1.4.1.5,,Evaluate the causes of a system’s inefficiency,11-12,2023-09-19T18:42:22+00:00
Standard,1.1.4.2,3.1.12.B,Apply concepts of models as a method to predict and understand science and technology.,11-12,2023-09-19T18:42:22+00:00
Performance Expectation,1.1.4.2.1,,"Evaluate technological processes by collecting data and applying mathematical models (e.g., process control).",11-12,2023-09-19T18:42:22+00:00
Performance Expectation,1.1.4.2.2,,Apply knowledge of complex physical models to interpret data and apply mathematical models.,11-12,2023-09-19T18:42:22+00:00
Performance Expectation,1.1.4.2.3,,Appraise the importance of computer models in interpreting science and technological systems.,11-12,2023-09-19T18:42:22+00:00
Standard,1.1.4.3,3.1.12.C,Assess and apply patterns in science and technology.,11-12,2023-09-19T18:42:22+00:00
Performance Expectation,1.1.4.3.1,,Assess and apply recurring patterns in natural and technological systems.,11-12,2023-09-19T18:42:22+00:00
Performance Expectation,1.1.4.3.2,,Compare and contrast structure and function relationships as they relate to patterns.,11-12,2023-09-19T18:42:22+00:00
Performance Expectation,1.1.4.3.3,,Assess patterns in nature using mathematical formulas.,11-12,2023-09-19T18:42:22+00:00
Standard,1.1.4.4,3.1.12.D,Analyze scale as a way of relating concepts and ideas to one another by some measure.,11-12,2023-09-19T18:42:22+00:00
Performance Expectation,1.1.4.4.1,,Compare and contrast various forms of dimensional analysis.,11-12,2023-09-19T18:42:22+00:00
Performance Expectation,1.1.4.4.2,,Assess the use of several units of measurement to the same problem. Performance_Expectation ***** Analyze and apply appropriate measurement scales when collecting data.,11-12,2023-09-19T18:42:22+00:00
Standard,1.1.4.5,3.1.12.E,"Evaluate change in nature, physical systems and man made systems.",11-12,2023-09-19T18:42:22+00:00
Performance Expectation,1.1.4.5.1,,"Evaluate fundamental science and technology concepts and their development over time (e.g., DNA, cellular respiration, unified field theory, energy measurement, automation, miniaturization, Copernican and Ptolemaic universe theories).",11-12,2023-09-19T18:42:22+00:00
Performance Expectation,1.1.4.5.2,,"Analyze how models, systems and technologies have changed over time (e.g., germ theory, theory of evolution, solar system, cause of fire).",11-12,2023-09-19T18:42:22+00:00
Performance Expectation,1.1.4.5.3,,Explain how correlation of variables does not necessarily imply causation.,11-12,2023-09-19T18:42:22+00:00
Performance Expectation,1.1.4.5.4,,"Evaluate the patterns of change within a technology (e.g., changes in engineering in the automotive industry).",11-12,2023-09-19T18:42:22+00:00
Content Area,1.2,3.2,Inquiry and Design,,2023-05-24T18:18:01+00:00
Grade Level,1.2.1,3.2.4,Grade 4,KG-04,2023-09-19T18:40:17+00:00
Standard,1.2.1.1,3.2.4.A,Identify and use the nature of scientific and technological knowledge.,KG-04,2023-09-19T18:40:17+00:00
Performance Expectation,1.2.1.1.1,,Distinguish between a scientific fact and a belief.,KG-04,2023-09-19T18:40:17+00:00
Performance Expectation,1.2.1.1.2,,Provide clear explanations that account for observations and results.,KG-04,2023-09-19T18:40:17+00:00
Performance Expectation,1.2.1.1.3,,Relate how new information can change existing perceptions.,KG-04,2023-09-19T18:40:17+00:00
Standard,1.2.1.2,3.2.4.B,Describe objects in the world using the five senses.,KG-04,2023-09-19T18:40:17+00:00
Performance Expectation,1.2.1.2.1,,"Recognize observational descriptors from each of the five senses (e.g., see-blue, feel-rough).",KG-04,2023-09-19T18:40:17+00:00
Performance Expectation,1.2.1.2.2,,Use observations to develop a descriptive vocabulary,KG-04,2023-09-19T18:40:17+00:00
Standard,1.2.1.3,3.2.4.C,Recognize and use the elements of scientific inquiry to solve problems.,KG-04,2023-09-19T18:40:17+00:00
Performance Expectation,1.2.1.3.1,,"Generate questions about objects, organisms and/or events that can be answered through scientific investigations.",KG-04,2023-09-19T18:40:17+00:00
Performance Expectation,1.2.1.3.2,,Design an investigation.,KG-04,2023-09-19T18:40:17+00:00
Performance Expectation,1.2.1.3.3,,Conduct an experiment.,KG-04,2023-09-19T18:40:17+00:00
Performance Expectation,1.2.1.3.4,,State a conclusion that is consistent with the information.,KG-04,2023-09-19T18:40:17+00:00
Standard,1.2.1.4,3.2.4.D,Recognize and use the technological design process to solve problems.,KG-04,2023-09-19T18:40:17+00:00
Performance Expectation,1.2.1.4.1,,Recognize and explain basic problems.,KG-04,2023-09-19T18:40:17+00:00
Performance Expectation,1.2.1.4.2,,Identify possible solutions and their course of action.,KG-04,2023-09-19T18:40:17+00:00
Performance Expectation,1.2.1.4.3,,Try a solution.,KG-04,2023-09-19T18:40:17+00:00
Performance Expectation,1.2.1.4.4,,"Describe the solution, identify its impacts and modify if necessary.",KG-04,2023-09-19T18:40:17+00:00
Performance Expectation,1.2.1.4.5,,Show the steps taken and the results.,KG-04,2023-09-19T18:40:17+00:00
Grade Level,1.2.2,3.2.7,Grade 7,05-07,2023-09-19T18:40:58+00:00
Standard,1.2.2.1,3.2.7.A.,Explain and apply scientific and technological knowledge.,05-07,2023-09-19T18:40:58+00:00
Performance Expectation,1.2.2.1.1,,Distinguish between a scientific theory and a belief.,05-07,2023-09-19T18:40:58+00:00
Performance Expectation,1.2.2.1.2,,"Answer “What if” questions based on observation, inference or prior knowledge or experience.",05-07,2023-09-19T18:40:58+00:00
Performance Expectation,1.2.2.1.3,,Explain how skepticism about an accepted scientific explanation led to a new understanding.,05-07,2023-09-19T18:40:58+00:00
Performance Expectation,1.2.2.1.4,,Explain how new information may change existing theories and practice.,05-07,2023-09-19T18:40:58+00:00
Standard,1.2.2.2,3.2.7.B,Apply process knowledge to make and interpret observations.,05-07,2023-09-19T18:40:58+00:00
Performance Expectation,1.2.2.2.1,,Measure materials using a variety of scales.,05-07,2023-09-19T18:40:58+00:00
Performance Expectation,1.2.2.2.2,,Describe relationships by making inferences and predictions.,05-07,2023-09-19T18:40:58+00:00
Performance Expectation,1.2.2.2.3,,"Communicate, use space / time relationships, define operationally, raise questions, formulate hypotheses, test and experiment,",05-07,2023-09-19T18:40:58+00:00
Performance Expectation,1.2.2.2.4,,"Design controlled experiments, recognize variables, and manipulate variables.",05-07,2023-09-19T18:40:58+00:00
Performance Expectation,1.2.2.2.5,,"Interpret data, formulate models, design models, and produce solutions.",05-07,2023-09-19T18:40:58+00:00
Standard,1.2.2.3,3.2.7.C,Identify and use the elements of scientific inquiry to solve problems.,05-07,2023-09-19T18:40:58+00:00
Performance Expectation,1.2.2.3.1,,"Generate questions about objects, organisms and/or events that can be answered through scientific investigations.",05-07,2023-09-19T18:40:58+00:00
Performance Expectation,1.2.2.3.2,,Evaluate the appropriateness of questions.,05-07,2023-09-19T18:40:58+00:00
Performance Expectation,1.2.2.3.3,,Design an investigation with limited variables to investigate a question.,05-07,2023-09-19T18:40:58+00:00
Performance Expectation,1.2.2.3.4,,Conduct a two-part experiment.,05-07,2023-09-19T18:40:58+00:00
Performance Expectation,1.2.2.3.5,,Judge the significance of experimental information in answering the question.,05-07,2023-09-19T18:40:58+00:00
Performance Expectation,1.2.2.3.6,,Communicate appropriate conclusions from the experiment.,05-07,2023-09-19T18:40:58+00:00
Standard,1.2.2.4,3.2.7.D,Know and use the technological design process to solve problems.,05-07,2023-09-19T18:40:58+00:00
Performance Expectation,1.2.2.4.1,,Define different types of problems.,05-07,2023-09-19T18:40:58+00:00
Performance Expectation,1.2.2.4.2,,"Define all aspects of the problem, necessary information and questions that must be answered.",05-07,2023-09-19T18:40:58+00:00
Performance Expectation,1.2.2.4.3,,Propose the best solution.,05-07,2023-09-19T18:40:58+00:00
Performance Expectation,1.2.2.4.4,,Design and propose alternative methods to achieve solutions.,05-07,2023-09-19T18:40:58+00:00
Performance Expectation,1.2.2.4.5,,Apply a solution.,05-07,2023-09-19T18:40:58+00:00
Performance Expectation,1.2.2.4.6,,"Explain the results, present improvements, identify and infer the impacts of the solution.",05-07,2023-09-19T18:40:58+00:00
Grade Level,1.2.3,3.2.10,Grade 10,08-10,2023-09-19T18:41:41+00:00
Standard,1.2.3.1,3.2.10.A,Apply knowledge and understanding about the nature of scientific and technological knowledge.,08-10,2023-09-19T18:41:41+00:00
Performance Expectation,1.2.3.1.1,,Compare and contrast scientific theories and beliefs.,08-10,2023-09-19T18:41:41+00:00
Performance Expectation,1.2.3.1.2,,Know that science uses both direct and indirect observation means to study the world and the universe.,08-10,2023-09-19T18:41:41+00:00
Performance Expectation,1.2.3.1.3,,Integrate new information into existing theories and explain implied results.,08-10,2023-09-19T18:41:41+00:00
Standard,1.2.3.2,3.2.10.B,Apply process knowledge and organize scientific and technological phenomena in varied ways.,08-10,2023-09-19T18:41:41+00:00
Performance Expectation,1.2.3.2.1,,Describe materials using precise quantitative and qualitative skills based on observations.,08-10,2023-09-19T18:41:41+00:00
Performance Expectation,1.2.3.2.2,,"Develop appropriate scientific experiments: raising questions, formulating hypotheses, testing, controlled experiments, recognizing variables, manipulating variables, interpreting data, and producing solutions.",08-10,2023-09-19T18:41:41+00:00
Performance Expectation,1.2.3.2.3,,"Use process skills to make inferences and predictions using collected information and to communicate, using space / time relationships, defining operationally.",08-10,2023-09-19T18:41:41+00:00
Standard,1.2.3.3,3.2.10.C,Apply the elements of scientific inquiry to solve problems.,08-10,2023-09-19T18:41:41+00:00
Performance Expectation,1.2.3.3.1,,"Generate questions about objects, organisms and/or events that can be answered through scientific investigations.",08-10,2023-09-19T18:41:41+00:00
Performance Expectation,1.2.3.3.2,,Evaluate the appropriateness of questions.,08-10,2023-09-19T18:41:41+00:00
Performance Expectation,1.2.3.3.3,,Design an investigation with adequate control and limited variables to investigate a question.,08-10,2023-09-19T18:41:41+00:00
Performance Expectation,1.2.3.3.4,,Conduct a multiple step experiment.,08-10,2023-09-19T18:41:41+00:00
Performance Expectation,1.2.3.3.5,,Organize experimental information using a variety of analytic methods.,08-10,2023-09-19T18:41:41+00:00
Performance Expectation,1.2.3.3.6,,Judge the significance of experimental information in answering the question.,08-10,2023-09-19T18:41:41+00:00
Performance Expectation,1.2.3.3.7,,Suggest additional steps that might be done experimentally.,08-10,2023-09-19T18:41:41+00:00
Standard,1.2.3.4,3.2.10.D,Identify and apply the technological design process to solve problems.,08-10,2023-09-19T18:41:41+00:00
Performance Expectation,1.2.3.4.1,,"Examine the problem, rank all necessary information and all questions that must be answered.",08-10,2023-09-19T18:41:41+00:00
Performance Expectation,1.2.3.4.2,,Propose and analyze a solution.,08-10,2023-09-19T18:41:41+00:00
Performance Expectation,1.2.3.4.3,,Implement the solution.,08-10,2023-09-19T18:41:41+00:00
Performance Expectation,1.2.3.4.4,,"Evaluate the solution, test, redesign and improve as necessary.",08-10,2023-09-19T18:41:41+00:00
Performance Expectation,1.2.3.4.5,,Communicate the process and evaluate and present the impacts of the solution.,08-10,2023-09-19T18:41:41+00:00
Grade Level,1.2.4,3.2.12,Grade 12,11-12,2023-09-19T18:42:22+00:00
Standard,1.2.4.1,3.2.12.A,Evaluate the nature of scientific and technological knowledge.,11-12,2023-09-19T18:42:22+00:00
Performance Expectation,1.2.4.1.1,,Know and use the ongoing scientific processes to continually improve and better understand how things work.,11-12,2023-09-19T18:42:22+00:00
Performance Expectation,1.2.4.1.2,,"Critically evaluate the status of existing theories (e.g., germ theory of disease, wave theory of light, classification of subatomic particles, theory of evolution, epidemiology of aids).",11-12,2023-09-19T18:42:22+00:00
Standard,1.2.4.2,3.2.12.B,Evaluate experimental information for appropriateness and adherence to relevant science processes.,11-12,2023-09-19T18:42:22+00:00
Performance Expectation,1.2.4.2.1,,Evaluate experimental data correctly within experimental limits.,11-12,2023-09-19T18:42:22+00:00
Performance Expectation,1.2.4.2.2,,Judge that conclusions are consistent and logical with experimental conditions.,11-12,2023-09-19T18:42:22+00:00
Performance Expectation,1.2.4.2.3,,Interpret results of experimental research to predict new information or improve a solution.,11-12,2023-09-19T18:42:22+00:00
Standard,1.2.4.3,3.2.12.C,Apply the elements of scientific inquiry to solve multi-step problems.,11-12,2023-09-19T18:42:22+00:00
Performance Expectation,1.2.4.3.1,,"Generate questions about objects, organisms and/or events that can be answered through scientific investigations.",11-12,2023-09-19T18:42:22+00:00
Performance Expectation,1.2.4.3.2,,Evaluate the appropriateness of questions.,11-12,2023-09-19T18:42:22+00:00
Performance Expectation,1.2.4.3.3,,Design an investigation with adequate control and limited variables to investigate a question.,11-12,2023-09-19T18:42:22+00:00
Performance Expectation,1.2.4.3.4,,Organize experimental information using analytic and descriptive techniques.,11-12,2023-09-19T18:42:22+00:00
Performance Expectation,1.2.4.3.5,,Evaluate the significance of experimental information in answering the question.,11-12,2023-09-19T18:42:22+00:00
Performance Expectation,1.2.4.3.6,,Project additional questions from a research study that could be studied.,11-12,2023-09-19T18:42:22+00:00
Standard,1.2.4.4,3.2.12.D,Analyze and use the technological design process to solve problems.,11-12,2023-09-19T18:42:22+00:00
Performance Expectation,1.2.4.4.1,,"Assess all aspects of the problem, prioritize the necessary information and formulate questions that must be answered.",11-12,2023-09-19T18:42:22+00:00
Performance Expectation,1.2.4.4.2,,"Propose, develop and appraise the best solution and develop alternative solutions.",11-12,2023-09-19T18:42:22+00:00
Performance Expectation,1.2.4.4.3,,Implement and assess the solution.,11-12,2023-09-19T18:42:22+00:00
Performance Expectation,1.2.4.4.4,,"Evaluate and assess the solution, redesign and improve as necessary.",11-12,2023-09-19T18:42:22+00:00
Performance Expectation,1.2.4.4.5,,Communicate and assess the process and evaluate and present the impacts of the solution.,11-12,2023-09-19T18:42:22+00:00
Content Area,1.3,3.3,Biological Sciences,,2023-05-24T18:18:01+00:00
Grade level,1.3.1,3.3.4,Grade 4,KG-04,2023-09-19T18:40:17+00:00
Standard,1.3.1.1,3.3.4.A,Know the similarities and differences of living things.,KG-04,2023-09-19T18:40:17+00:00
Performance Expectation,1.3.1.1.1,,"Identify life processes of living things (e.g., growth, digestion, react to environment).",KG-04,2023-09-19T18:40:17+00:00
Performance Expectation,1.3.1.1.2,,"Know that some organisms have similar external characteristics (e.g., anatomical characteristics; appendages, type of covering, body segments) and that similarities and differences are related to environmental habitat.",KG-04,2023-09-19T18:40:17+00:00
Performance Expectation,1.3.1.1.3,,Describe basic needs of plants and animals.,KG-04,2023-09-19T18:40:17+00:00
Standard,1.3.1.2,3.3.4.B,Know that living things are made up of parts that have specific functions.,KG-04,2023-09-19T18:40:17+00:00
Performance Expectation,1.3.1.2.1,,Identify examples of unicellular and multicellular organisms.,KG-04,2023-09-19T18:40:17+00:00
Performance Expectation,1.3.1.2.2,,Determine how different parts of a living thing work together to make the organism function.,KG-04,2023-09-19T18:40:17+00:00
Standard,1.3.1.3,3.3.4.C,"Know that characteristics are inherited and, thus, offspring closely resemble their parents.",KG-04,2023-09-19T18:40:17+00:00
Performance Expectation,1.3.1.3.1,,Identify characteristics for animal and plant survival in different climates.,KG-04,2023-09-19T18:40:17+00:00
Performance Expectation,1.3.1.3.2,,"identify physical characteristics that appear in both parents and offspring and differ between families, strains or species.",KG-04,2023-09-19T18:40:17+00:00
Standard,1.3.1.4,3.3.4.D,Identify changes in living things over time.,KG-04,2023-09-19T18:40:17+00:00
Performance Expectation,1.3.1.4.1,,Compare extinct life forms with living organisms.,KG-04,2023-09-19T18:40:17+00:00
Grade level,1.3.2,3.3.7,Grade 7,05-07,2023-09-19T18:40:58+00:00
Standard,1.3.2.1,3.3.7.A,Describe the similarities and differences that characterize diverse living things.,05-07,2023-09-19T18:40:58+00:00
Performance Expectation,1.3.2.1.1,,Describe how the structures of living things help them function in unique ways.,05-07,2023-09-19T18:40:58+00:00
Performance Expectation,1.3.2.1.2,,Explain how to use a dichotomous key to identify plants and animals.,05-07,2023-09-19T18:40:58+00:00
Performance Expectation,1.3.2.1.3,,Account for adaptations among organisms that live in a particular environment.,05-07,2023-09-19T18:40:58+00:00
Standard,1.3.2.2,3.3.7.B,Describe the cell as the basic structural and functional unit of living things.,05-07,2023-09-19T18:40:58+00:00
Performance Expectation,1.3.2.2.1,,Identify the levels of organization from cell to organism.,05-07,2023-09-19T18:40:58+00:00
Performance Expectation,1.3.2.2.2,,Compare life processes at the organism level with life processes at the cell level.,05-07,2023-09-19T18:40:58+00:00
Performance Expectation,1.3.2.2.3,,Explain that cells and organisms have particular structures that underlie their functions.,05-07,2023-09-19T18:40:58+00:00
Performance Expectation,1.3.2.2.4,,"Describe and distinguish among cell cycles, reproductive cycles and life cycles.",05-07,2023-09-19T18:40:58+00:00
Performance Expectation,1.3.2.2.5,,Explain disease effects on structures or functions of an organism.,05-07,2023-09-19T18:40:58+00:00
Standard,1.3.2.3,3.3.7.C,Know that every organism has a set of genetic instructions that determines its inherited traits.,05-07,2023-09-19T18:40:58+00:00
Performance Expectation,1.3.2.3.1,,Identify and explain inheritable characteristics.,05-07,2023-09-19T18:40:58+00:00
Performance Expectation,1.3.2.3.2,,Identify that the gene is the basic unit of inheritance.,05-07,2023-09-19T18:40:58+00:00
Performance Expectation,1.3.2.3.3,,"Identify basic patterns of inheritance (e.g., dominance, recessive, codominance).",05-07,2023-09-19T18:40:58+00:00
Performance Expectation,1.3.2.3.4,,Describe how traits are inherited.,05-07,2023-09-19T18:40:58+00:00
Performance Expectation,1.3.2.3.5,,"Distinguish how different living things reproduce (e.g., vegetative budding, sexual).",05-07,2023-09-19T18:40:58+00:00
Performance Expectation,1.3.2.3.6,,recognize that mutations can alter a gene.,05-07,2023-09-19T18:40:58+00:00
Performance Expectation,1.3.2.3.7,,"Describe how selective breeding, natural selection and genetic technologies can change genetic makeup of organisms.",05-07,2023-09-19T18:40:58+00:00
Standard,1.3.2.4,3.3.7.D,Explain basic concepts of natural selection.,05-07,2023-09-19T18:40:58+00:00
Performance Expectation,1.3.2.4.1,,Identify adaptations that allow organisms to survive in their environment.,05-07,2023-09-19T18:40:58+00:00
Performance Expectation,1.3.2.4.2,,Describe how an environmental change can affect the survival of organisms and entire species.,05-07,2023-09-19T18:40:58+00:00
