Item Type,Sequence,Human Code,Full Statement,Ed. Level,Last Modified
Grade Level,1.2.3,EE.RF.2,Grade 2,02,2023-12-05T20:35:35+00:00
Standard,1.2.3.1,EE.RF.2.2,"Demonstrate understanding of spoken words, syllables, and sounds (phonemes).",,2023-12-01T17:09:03+00:00
Standard,1.2.3.1.1,EE.RF.2.2.a,Extend rhyming patterns,,2023-12-01T17:09:03+00:00
Standard,1.2.3.1.2,EE.RF.2.2.b,"With guidance and support, add, delete and substitute individual sounds (phonemes) in simple, one- syllable words to make new words.",,2023-12-01T17:09:03+00:00
Strand,1.3,EE.RF,Reading Foundational Skills - Phonics & Word Recognition,,2023-12-01T17:09:03+00:00
Grade Level,1.3.1,EE.RF.K,Kindergarten,Kindergarten,2023-12-05T20:36:05+00:00
Standard,1.3.1.1,EE.RF.K.3,Demonstrate emerging awareness of print.,,2023-12-01T17:09:03+00:00
Standard,1.3.1.1.1,EE.RF.K.3.a,"With guidance and support, recognize first letter of own name in print.",,2023-12-01T17:09:03+00:00
Standard,1.3.1.1.2,EE.RF.K.3.c,"With guidance and support, recognize environmental print.",,2023-12-01T17:09:03+00:00
Grade Level,1.3.2,EE.RF.1,Grade 1,01,2023-12-05T20:36:23+00:00
Standard,1.3.2.1,EE.RF.1.3,Demonstrate emerging letter and word identification skills.,,2023-12-01T17:09:03+00:00
Standard,1.3.2.1.1,EE.RF.1.3.a,Recognize and/or identify upper case letters of the alphabet.,,2023-12-01T17:09:03+00:00
Standard,1.3.2.1.2,EE.RF.1.3.b,"With guidance and support, recognize familiar words that are used in everyday routines.",,2023-12-01T17:09:03+00:00
Grade Level,1.3.3,EE.RF.2,Grade 2,02,2023-12-05T20:36:43+00:00
Standard,1.3.3.1,EE.RF.2.3,Demonstrate emerging use of letter-sound knowledge to read words.,,2023-12-01T17:09:03+00:00
Standard,1.3.3.1.1,EE.RF.2.3.a,Identify the lower case letters of the alphabet.,,2023-12-01T17:09:03+00:00
Standard,1.3.3.1.2,EE.RF.2.3.b,Identify letter sound correspondence for single consonants.,,2023-12-01T17:09:03+00:00
Grade Level,1.3.4,EE.RF.3,Grade 3,03,2023-12-05T20:37:04+00:00
Standard,1.3.4.1,EE.RF.3.3,Use letter-sound knowledge to read words.,,2023-12-01T17:09:03+00:00
Standard,1.3.4.1.1,EE.RF.3.3.a,"In context, demonstrate basic knowledge of letter-sound correspondences.",,2023-12-01T17:09:03+00:00
Standard,1.3.4.1.2,EE.RF.3.3.b,"With models and supports, decode and encode, in the way the child is able, single syllable words with common spelling patterns (consonant-vowel- consonant [CVC] or high frequency rimes).",,2023-12-01T17:09:03+00:00
Standard,1.3.4.1.3,EE.RF.3.3.d,Recognize 40 or more written words.,,2023-12-01T17:09:04+00:00
Grade Level,1.3.5,EE.RF.4,Grade 4,04,2023-12-05T20:37:25+00:00
Standard,1.3.5.1,EE.RF.4.3,Use letter-sound knowledge to read words.,,2023-12-01T17:09:04+00:00
Standard,1.3.5.1.1,EE.RF.4.3.a,Use linguistic context and letter- sound knowledge to identify unfamiliar words.,,2023-12-01T17:09:04+00:00
Standard,1.3.5.1.2,EE.RF.4.3.b,"Decode and encode, in the way the child is able, single-syllable words with common spelling patterns (consonant-vowel-consonant [CVC] or high- frequency rimes).",,2023-12-01T17:09:04+00:00
Grade Level,1.3.6,EE.RF.5,Grade 5,05,2023-12-05T20:37:49+00:00
Standard,1.3.6.1,EE.RF.5.3,Use letter-sound knowledge to read words.,,2023-12-01T17:09:04+00:00
Standard,1.3.6.1.1,EE.RF.5.3.a,Decode and encode common sight words and single syllable words.,,2023-12-01T17:09:04+00:00
Strand,1.4,EE.RF,Reading Foundational Skills - Fluency,,2023-12-01T17:09:04+00:00
Grade Level,1.4.1,EE.RF.K,Kindergarten,Kindergarten,2023-12-05T20:38:17+00:00
Standard,1.4.1.1,EE.RF.K.4,Engage in purposeful shared reading of familiar text.,,2023-12-01T17:09:04+00:00
Grade Level,1.4.2,EE.RF.1,Grade 1,01,2023-12-05T20:38:37+00:00
Standard,1.4.2.1,EE.RF.1.4,Begin to attend to words in print.,,2023-12-01T17:09:04+00:00
Standard,1.4.2.1.1,EE.RF.1.4.a,"Engage in sustained, independent study of books.",,2023-12-01T17:09:04+00:00
Standard,1.4.2.1.2,EE.RF.1.4.b,Participate in shared reading of a variety of reading materials reflecting a variety of text genres.,,2023-12-01T17:09:04+00:00
Grade Level,1.4.3,EE.RF.2,Grade 2,02,2023-12-05T20:39:02+00:00
Standard,1.4.3.1,EE.RF.2.4,Attend to words in print.,,2023-12-01T17:09:04+00:00
Standard,1.4.3.1.1,EE.RF.2.4.a,Read familiar text comprised of known words.,,2023-12-01T17:09:04+00:00
Standard,1.4.3.1.2,EE.RF.2.4.c,"With support, monitor for and identify errors that disrupt comprehension",,2023-12-01T17:09:04+00:00
Grade Level,1.4.4,EE.RF.3,Grade 3,03,2023-12-05T20:39:19+00:00
Standard,1.4.4.1,EE.RF.3.4,Read words in text. Read familiar text comprised of known words.,,2023-12-01T17:09:04+00:00
Standard,1.4.4.1.1,EE.RF.3.4.a,"With guidance and support, use features of print to identify or verbalize appropriate expression while reading familiar texts.",,2023-12-01T17:09:04+00:00
Standard,1.4.4.1.2,EE.RF.3.4.b,Use context to determine missing words that impede comprehension in familiar texts.,,2023-12-01T17:09:04+00:00
Grade Level,1.4.5,EE.RF.4,Grade 4,04,2023-12-05T20:39:35+00:00
Standard,1.4.5.1,EE.RF.4.4,Read words in text. Read text comprised of familiar words with accuracy and understanding.,,2023-12-01T17:09:04+00:00
Standard,1.4.5.1.1,EE.RF.4.4.a,"With decreasing support, use features of print to identify or verbalize appropriate expression while reading familiar texts.",,2023-12-01T17:09:04+00:00
Standard,1.4.5.1.2,EE.RF.4.4.b,Use letter-sound knowledge and context to support word recognition when reading.,,2023-12-01T17:09:04+00:00
Grade Level,1.4.6,EE.RF.5,Grade 5,05,2023-12-05T20:39:52+00:00
Standard,1.4.6.1,EE.RF.5.4,Read words in text. Read text comprised of familiar words with accuracy and understanding.,,2023-12-01T17:09:04+00:00
Standard,1.4.6.1.1,EE.RF.5.4.a,Use features of print to identify or verbalize appropriate expression while reading familiar texts.,,2023-12-01T17:09:04+00:00
Standard,1.4.6.1.2,EE.RF.5.4.b,Use letter-sound knowledge and context to confirm or self-correct word recognition when reading.,,2023-12-01T17:09:04+00:00
Strand,1.5,EE.R,Reading - Key Ideas & Details ,,2023-12-01T17:09:04+00:00
Grade Level,1.5.1,EE.R.K,Kindergarten,Kindergarten,2023-12-05T20:40:34+00:00
Standard,1.5.1.1,EE.R.K.1,"With guidance and support, identify details in familiar texts.(RI&RL)",,2023-12-01T17:09:04+00:00
Standard,1.5.1.2,EE.R.K.2,"With guidance and support, identify major events (RL) or the topic in a familiar text (RI).",,2023-12-01T17:09:04+00:00
Standard,1.5.1.3,EE.R.K.3,"With guidance and support, identify characters and settings (RL) or important details and events (RI) in familiar texts.",,2023-12-01T17:09:04+00:00
Grade Level,1.5.2,EE.R.1,Grade 1,01,2023-12-05T20:40:54+00:00
Standard,1.5.2.1,EE.R.1.1,Identify details in familiar texts. (RI&RL),,2023-12-01T17:09:04+00:00
Standard,1.5.2.2,EE.R.1.2,"With guidance and support, identify important details (RI) and recount major events (RL) in familiar texts.",,2023-12-01T17:09:04+00:00
Standard,1.5.2.3,EE.R.1.3,Identify characters and settings (RL) or important details and events (RI) in familiar texts.,,2023-12-01T17:09:04+00:00
Grade Level,1.5.3,EE.R.2,Grade 2,02,2023-12-05T20:41:12+00:00
Standard,1.5.3.1,EE.R.2.1,"Given guidance and support, answer ""who"", ""what"" and ""where"" questions in familiar texts. (RI&RL)",,2023-12-01T17:09:04+00:00
Standard,1.5.3.2,EE.R.2.2,Identify the topic of a text (RI) and use details to recount events from familiar stories (RL).,,2023-12-01T17:09:04+00:00
Standard,1.5.3.3,EE.R.2.3,Identify the actions of characters (RL) or important details and events (RI) in familiar and unfamiliar texts.,,2023-12-01T17:09:04+00:00
Grade Level,1.5.4,EE.R.3,Grade 3,03,2023-12-05T20:41:32+00:00
Standard,1.5.4.1,EE.R.3.1,Answer who and what questions to demonstrate understanding of details in a text. (RI&RL),,2023-12-01T17:09:04+00:00
Standard,1.5.4.2,EE.R.3.2,Identify details of a text. (RI&RL),,2023-12-01T17:09:04+00:00
Standard,1.5.4.3,EE.R.3.3,Identify the feelings of characters in a story. (RL) Order two events from a text as “first” and “next. (RI),,2023-12-01T17:09:04+00:00
Grade Level,1.5.5,EE.R.4,Grade 4,04,2023-12-05T20:41:56+00:00
Standard,1.5.5.1,EE.R.4.1,Identify explicit details in a text. (RI&RL),,2023-12-01T17:09:04+00:00
Standard,1.5.5.2,EE.R.4.2,Identify the theme or main idea from a text. (RI&RL),,2023-12-01T17:09:04+00:00
Standard,1.5.5.3,EE.R.4.3,"Use details from the text to describe characters in the text. (RL) Identify an explicit detail that is related to an individual event, or idea in a text. (RI)",,2023-12-01T17:09:04+00:00
Grade Level,1.5.6,EE.R.5,Grade 5,05,2023-12-05T20:42:11+00:00
Standard,1.5.6.1,EE.R.5.1,Identify explicit details in a text. (RI&RL),,2023-12-01T17:09:04+00:00
Standard,1.5.6.2,EE.R.5.2,Identify the theme or main idea from a text when it is not explicitly stated. (RI&RL),,2023-12-01T17:09:04+00:00
Standard,1.5.6.3,EE.R.5.3,"Compare two characters in a familiar story. (RL) Compare two individuals, events or ideas in a text. (RI)",,2023-12-01T17:09:04+00:00
Grade Level,1.5.7,EE.R.6,Grade 6,06,2023-12-05T20:42:30+00:00
Standard,1.5.7.1,EE.R.6.1,Determine what a text says explicitly as well as what simple inferences should be drawn. (RI&RL),,2023-12-01T17:09:04+00:00
Standard,1.5.7.2,EE.R.6.2,Determine details in a text that are related to the theme or main idea. (RI&RL),,2023-12-01T17:09:04+00:00
Standard,1.5.7.3,EE.R.6.3,"In literary texts, identify how a character responds to a challenge in a text. (RL) In informational texts, identify a detail that elaborates upon individuals, events, or ideas introduced in a text. (RI)",,2023-12-01T17:09:04+00:00
Grade Level,1.5.8,EE.R.7,Grade 7,07,2023-12-05T20:42:45+00:00
Standard,1.5.8.1,EE.R.7.1,Analyze text to identify where information is explicitly stated and where inferences must be drawn. (RI&RL),,2023-12-01T17:09:04+00:00
Standard,1.5.8.2,EE.R.7.2,Determine details in a text that are related to the theme or main idea and how it is developed over the course of a text. (RI&RL),,2023-12-01T17:09:04+00:00
Standard,1.5.8.3,EE.R.7.3,"In literary texts determine how two or more story elements are related. (RL) In informational texts, identify how two individuals, events, or ideas are related. (RI)",,2023-12-01T17:09:04+00:00
Grade Level,1.5.9,EE.R.8,Grade 8,08,2023-12-05T20:43:07+00:00
Standard,1.5.9.1,EE.R.8.1,Cite text to support inferences from text. (RI&RL),,2023-12-01T17:09:04+00:00
Standard,1.5.9.2,EE.R.8.2,Summarize a familiar text and determine details related to the theme or main idea. (RI&RL),,2023-12-01T17:09:04+00:00
Standard,1.5.9.3,EE.R.8.3,"In literary texts, identify which incidents in a text lead to subsequent action. (RL) In informational texts, identify how two or more individuals, events, or ideas are related. (RI)",,2023-12-01T17:09:04+00:00
Grade Level,1.5.10,EE.R.9-10,Grade 9-10,9-10,2023-12-05T20:43:34+00:00
Standard,1.5.10.1,EE.R.9-10.1,Determine which citations demonstrate what the text says explicitly as well as inferentially. (RI&RL),,2023-12-01T17:09:04+00:00
Standard,1.5.10.2,EE.R.9-10.2,"Given the theme or central idea, recount related events and details (including character and setting details for literary texts). (RI&RL)",,2023-12-01T17:09:04+00:00
Standard,1.5.10.3,EE.R.9-10.3,"Determine logical connections between characters, individuals, ideas, or events in a text. (RI&RL)",,2023-12-01T17:09:04+00:00
Grade Level,1.5.11,EE.R.11-12,Grade 11-12,11-12,2023-12-05T20:43:57+00:00
Standard,1.5.11.1,EE.R.11-12.1,Analyze a text to determine its meaning and cite textual evidence to support explicit and implicit understandings. (RI&RL),,2023-12-01T17:09:04+00:00
Standard,1.5.11.2,EE.R.11-12.2,Recount the main events or ideas of a text which are related to the theme or central idea. (RI&RL),,2023-12-01T17:09:04+00:00
Standard,1.5.11.3,EE.R.11-12.3,"Determine how characters, individuals, settings, ideas, or events change over the course of the text. (RI&RL)",,2023-12-01T17:09:04+00:00
Strand,1.6,EE.R,Reading - Craft & Structure,,2023-12-01T17:09:04+00:00
Grade Level,1.6.1,EE.R.K,Kindergarten,Kindergarten,2023-12-05T20:44:23+00:00
Standard,1.6.1.1,EE.R.K.4,"With guidance and support, indicate when an unknown word is used in a text. (RI&RL)",,2023-12-01T17:09:04+00:00
Standard,1.6.1.2,EE.R.K.5,"With guidance and support, recognize familiar texts (e.g., storybooks, poems, informational texts) and locate the front cover of the book. (RI&RL)",,2023-12-01T17:09:04+00:00
Standard,1.6.1.3,EE.R.K.6,"With guidance and support, distinguish between words and illustrations/graphics in a text. (RI&RL)",,2023-12-01T17:09:04+00:00
Grade Level,1.6.2,EE.R.1,Grade 1,01,2023-12-05T20:44:43+00:00
Standard,1.6.2.1,EE.R.1.4,"With guidance and support, identify sensory or feeling words in a familiar text; ask the reader to explain the meaning of unknown words. (RI&RL)",,2023-12-01T17:09:04+00:00
Standard,1.6.2.2,EE.R.1.5,"With guidance and support, identify a text as telling a story or teaching facts (i.e., informational) and locate the front cover, back cover, and title page of the text. (RI&RL)",,2023-12-01T17:09:04+00:00
Standard,1.6.2.3,EE.R.1.6,Distinguish between words and illustrations/graphics in a text. (RI&RL),,2023-12-01T17:09:04+00:00
Grade Level,1.6.3,EE.R.2,Grade 2,02,2023-12-05T20:44:58+00:00
Standard,1.6.3.1,EE.R.2.4,"Use a text's structure (e.g., repetition, rhyming, etc.) to identify specific content, sensory, or feeling words that meaningfully relate to the text. (RI&RL)",,2023-12-01T17:09:04+00:00
Standard,1.6.3.2,EE.R.2.5,Identify the beginning and end of a familiar sequential text (RL) or identify relevant graphics in an informational text (RI).,,2023-12-01T17:09:05+00:00
Standard,1.6.3.3,EE.R.2.6,"With guidance and support, identify words and graphic representations that connect to the point of view, topic, or important details of the text. (RI&RL)",,2023-12-01T17:09:05+00:00
Grade Level,1.6.4,EE.R.3,Grade 3,03,2023-12-05T20:45:21+00:00
Standard,1.6.4.1,EE.R.3.4,Determine words and phrases that complete literal sentences in a text. (RI&RL),,2023-12-01T17:09:05+00:00
Standard,1.6.4.2,EE.R.3.5,"With guidance and support, determine the beginning, middle, and end of a familiar story with a logical order (RL) and use text features including headings and key words to locate information in a text (RI).",,2023-12-01T17:09:05+00:00
Standard,1.6.4.3,EE.R.3.6,Identify personal point of view about a text. (RI&RL),,2023-12-01T17:09:05+00:00
Grade Level,1.6.5,EE.R.4,Grade 4,04,2023-12-05T20:45:38+00:00
Standard,1.6.5.1,EE.R.4.4,Determine the meaning of words in a text. (RI&RL),,2023-12-01T17:09:05+00:00
Standard,1.6.5.2,EE.R.4.5,Identify elements that are characteristic of stories (RL) and informational texts (RI).,,2023-12-01T17:09:05+00:00
Standard,1.6.5.3,EE.R.4.6,"Identify the narrator of a story (RL); compare own experience to that described within the text. In informational text, compare and contrast a primary and secondary source on the same event or topic. (RI)",,2023-12-01T17:09:05+00:00
Grade Level,1.6.6,EE.R.5,Grade 5,05,2023-12-05T20:45:55+00:00
Standard,1.6.6.1,EE.R.5.4,Determine the intended meaning of multimeaning and domain-specific words and phrases. (RI&RL),,2023-12-01T17:09:05+00:00
Standard,1.6.6.2,EE.R.5.5,"With guidance and support, identify a story element that undergoes change from beginning to end (RL) and determine if a text tells about events, gives directions, or provides information on a topic (RI).",,2023-12-01T17:09:05+00:00
Standard,1.6.6.3,EE.R.5.6,"With guidance and support, determine the point of view of a narrator (RL); compare two texts on the same topic (RI).",,2023-12-01T17:09:05+00:00
Grade Level,1.6.7,EE.R.6,Grade 6,06,2023-12-05T20:46:27+00:00
Standard,1.6.7.1,EE.R.6.4,Determine how word choice changes the meaning in a text. (RI&RL),,2023-12-01T17:09:05+00:00
Standard,1.6.7.2,EE.R.6.5,"Given guidance and support determine the structure of a text (e.g., story, poem, drama, argument, directions, informational). (RI &RL)",,2023-12-01T17:09:05+00:00
Standard,1.6.7.3,EE.R.6.6,"With guidance and support, identify words or phrases in the text that describe or show the narrator, speaker, or author’s point of view. (RI&RL)",,2023-12-01T17:09:05+00:00
Grade Level,1.6.8,EE.R.7,Grade 7,07,2023-12-05T20:46:50+00:00
Standard,1.6.8.1,EE.R.7.4,Determine how word choice changes the meaning in a text. (RI&RL),,2023-12-01T17:09:05+00:00
Standard,1.6.8.2,EE.R.7.5,"Given guidance and support, compare the structure of two or more texts (e.g., stories, poems, dramas, argument, directions, informational) and determine how a fact, step, or event fits into the overall structure of the text. (RI&RL)",,2023-12-01T17:09:05+00:00
Standard,1.6.8.3,EE.R.7.6,"Identify words or phrases in the text that describe or show the narrator, speaker, or author’s point of view. (RI&RL)",,2023-12-01T17:09:05+00:00
Grade Level,1.6.9,EE.R.8,Grade 8,08,2023-12-05T20:47:12+00:00
Standard,1.6.9.1,EE.R.8.4,Determine the connotative meanings of words and phrases in a text. (RI&RL),,2023-12-01T17:09:05+00:00
Standard,1.6.9.2,EE.R.8.5,Compare and contrast the structure of two or more texts (RL and RI) and use important details to identify the main idea in an informational text.,,2023-12-01T17:09:05+00:00
Standard,1.6.9.3,EE.R.8.6,"Determine the narrator, speaker, or author’s point of view and how it differs from the audience or reader. (RI&RL)",,2023-12-01T17:09:05+00:00
Grade Level,1.6.10,EE.R.9-10,Grade 9-10,9-10,2023-12-05T20:47:35+00:00
Standard,1.6.10.1,EE.R.9-10.4,"Determine the meaning of words and phrases as they are used in text, including common idioms, analogies, and figures of speech. (RI&RL)",,2023-12-01T17:09:05+00:00
Standard,1.6.10.2,EE.R.9-10.5,Identify where a text deviates from a chronological presentation of events (RL) and locate sentences that support an author’s central idea or claim (RI).,,2023-12-01T17:09:05+00:00
Standard,1.6.10.3,EE.R.9-10.6,Determine author’s point of view and compare with own point of view. (RI&RL),,2023-12-01T17:09:05+00:00
Grade Level,1.6.11,EE.R.11-12,Grade 11-12,11-12,2023-12-05T20:48:05+00:00
Standard,1.6.11.1,EE.R.11-12.4,"Determine how words or phrases in a text, including words with multiple meanings and figurative language, impact the meaning. (RI&RL)",,2023-12-01T17:09:05+00:00
Standard,1.6.11.2,EE.R.11-12.5,"Use a text’s ending (e.g., story (RL)) or structure (e.g, informational (RI) and determine its impact on meaning of the text as a whole.",,2023-12-01T17:09:05+00:00
Standard,1.6.11.3,EE.R.11-12.6,Determine author’s point of view and compare and contrast it with own point of view. (RI&RL),,2023-12-01T17:09:05+00:00
Strand,1.7,EE.R,Reading - Integration of Knowledge & Ideas ,,2023-12-01T17:09:05+00:00
Grade Level,1.7.1,EE.R.K,Kindergarten,Kindergarten,2023-12-05T20:48:42+00:00
Standard,1.7.1.1,EE.R.K.7,"With guidance and support, identify illustrations or objects/tactual information that go with the text. (RI&RL)",,2023-12-01T17:09:05+00:00
Standard,1.7.1.2,EE.R.K.8,"With guidance and support, identify points the author makes in text. (RI)",,2023-12-01T17:09:05+00:00
Standard,1.7.1.3,EE.R.K.9,"With guidance and support, match similar parts of two familiar texts, identifying the adventures or experiences of a character. (RI&RL)",,2023-12-01T17:09:05+00:00
Grade Level,1.7.2,EE.R.1,Grade 1,01,2023-12-05T20:49:04+00:00
Standard,1.7.2.1,EE.R.1.7,Identify illustrations or objects/tactile information that go with the text. (RI&RL),,2023-12-01T17:09:05+00:00
Standard,1.7.2.2,EE.R.1.8,Identify points the author makes in familiar text. (RI),,2023-12-01T17:09:05+00:00
Standard,1.7.2.3,EE.R.1.9,"With guidance and support, compare parts of two texts, identifying adventures or experiences of characters in a text as same or different. (RI&RL)",,2023-12-01T17:09:05+00:00
Grade Level,1.7.3,EE.R.2,Grade 2,02,2023-12-05T20:49:23+00:00
Standard,1.7.3.1,EE.R.2.7,Identify illustrations or objects/tactile information in text that depict characters. (RI&RL),,2023-12-01T17:09:05+00:00
Standard,1.7.3.2,EE.R.2.8,Identify points the author makes in text. (RI),,2023-12-01T17:09:05+00:00
Standard,1.7.3.3,EE.R.2.9,Compare details in two texts; recognize that texts reflect one’s own and other’s culture. (RI&RL),,2023-12-01T17:09:05+00:00
Grade Level,1.7.4,EE.R.3,Grade 3,03,2023-12-05T20:49:46+00:00
Standard,1.7.4.1,EE.R.3.7,Identify parts of illustrations or tactual information that depict story elements. (RI&RL),,2023-12-01T17:09:05+00:00
Standard,1.7.4.2,EE.R.3.8,Identify two related points the author makes in text. (RI),,2023-12-01T17:09:05+00:00
Standard,1.7.4.3,EE.R.3.9,Identify similarities between two texts and recognize that texts reflect one's own and others' culture. (RI&RL),,2023-12-01T17:09:05+00:00
Grade Level,1.7.5,EE.R.4,Grade 4,04,2023-12-05T20:50:02+00:00
Standard,1.7.5.1,EE.R.4.7,"Make connections between the text representation and a visual, tactual, or oral version of the text. (RI&RL)",,2023-12-01T17:09:05+00:00
Standard,1.7.5.2,EE.R.4.8,Identify one or more reasons supporting a specific point in a text. (RI),,2023-12-01T17:09:05+00:00
Standard,1.7.5.3,EE.R.4.9,Identify similarities between two texts and recognize that texts reflect one's own and others' culture. (RI&RL),,2023-12-01T17:09:05+00:00
Grade Level,1.7.6,EE.R.5,Grade 5,05,2023-12-05T20:50:22+00:00
Standard,1.7.6.1,EE.R.5.7,"Identify illustrations, tactual or multimedia elements that add to understanding of a text. (RI&RL)",,2023-12-01T17:09:05+00:00
Standard,1.7.6.2,EE.R.5.8,Identify the relationship between a specific point and supporting reasons in a text. (RI),,2023-12-01T17:09:05+00:00
Standard,1.7.6.3,EE.R.5.9,"Compare and contrast details gained from two texts and make connections to other texts, ideas, cultural perspectives, identities, eras, personal events, or situations. (RI&RL)",,2023-12-01T17:09:05+00:00
Grade Level,1.7.7,EE.R.6,Grade 6,06,2023-12-05T20:50:50+00:00
Standard,1.7.7.1,EE.R.6.7,Find similarities in information presented in different media or formats as well as in text. (RI&RL),,2023-12-01T17:09:05+00:00
Standard,1.7.7.2,EE.R.6.8,Distinguish claims in a text supported by reason. (RI),,2023-12-01T17:09:05+00:00
Standard,1.7.7.3,EE.R.6.9,"Compare and contrast how two texts describe details and make connections to other texts, ideas, cultural perspectives, identities, eras, or personal experiences. (RI&RL)",,2023-12-01T17:09:05+00:00
Grade Level,1.7.8,EE.R.7,Grade 7,07,2023-12-05T20:51:12+00:00
Standard,1.7.8.1,EE.R.7.7,"Compare a text to an audio, video, or multimedia version of the same text. (RI&RL)",,2023-12-01T17:09:05+00:00
Standard,1.7.8.2,EE.R.7.8,Determine how a claim or reason fits into the overall structure of a text. (RI),,2023-12-01T17:09:05+00:00
Standard,1.7.8.3,EE.R.7.9,"Compare and contrast how two texts describe details and make connections to other texts, ideas, cultural perspectives, identities, eras, or personal experiences. (RI&RL)",,2023-12-01T17:09:05+00:00
Grade Level,1.7.9,EE.R.8,Grade 8,08,2023-12-05T20:51:42+00:00
Standard,1.7.9.1,EE.R.8.7,"Compare and contrast a text version of a story, drama, or poem with an audio, video, or live version of the same text. (RI&RL)",,2023-12-01T17:09:05+00:00
Standard,1.7.9.2,EE.R.8.8,Determine the argument made by an author in a text. (RI),,2023-12-01T17:09:05+00:00
Standard,1.7.9.3,EE.R.8.9,"Compare and contrast themes, patterns of events, or characters across two or more texts and make connections to other texts, ideas, cultural perspectives, identities, eras, or personal experiences. (RI&RL)",,2023-12-01T17:09:05+00:00
Grade Level,1.7.10,EE.R.9-10,Grade 9-10,9-10,2023-12-05T20:52:09+00:00
Standard,1.7.10.1,EE.R.9-10.7,Compare and contrast the representation of a subject or topic in two different formats. (RI&RL),,2023-12-01T17:09:05+00:00
Standard,1.7.10.2,EE.R.9-10.8,Determine how the specific claims support the argument made in a text. (RI),,2023-12-01T17:09:05+00:00
Standard,1.7.10.3,EE.R.9-10.9,"Make informed judgements about text; make connections to other texts, ideas, cultural perspectives, identities, eras, and personal events or situations. (RI&RL)",,2023-12-01T17:09:05+00:00
Grade Level,1.7.11,EE.R.11-12,Grade 11-12,11-12,2023-12-05T20:52:39+00:00
Standard,1.7.11.1,EE.R.11-12.7,"Compare two or more interpretations (e.g., recorded or live production of a play or recorded novel or poetry) of a story, drama, or poem. (RL) Analyze information presented in different media on related topics to answer questions or solve problems. (RI)",,2023-12-01T17:09:05+00:00
Standard,1.7.11.2,EE.R.11-12.8,Determine whether the claims and reasoning enhance the author’s argument in a text. (RI),,2023-12-01T17:09:05+00:00
Standard,1.7.11.3,EE.R.11-12.9,"Evaluate the quality of texts; make connections to other texts, ideas, cultural perspectives, identities, eras, and personal events or situations. (RI&RL)",,2023-12-01T17:09:05+00:00
Strand,1.8,EE.W,Text Types & Purposes,,2023-12-01T17:09:05+00:00
Grade Level,1.8.1,EE.W.K,Kindergarten,Kindergarten,2023-12-05T20:53:15+00:00
