Item Type,Sequence,Human Code,Full Statement,Ed. Level,Last Modified
Default,1.2.6.1.1,,<div>Students use evidence and ideas in constructing evidence-based accounts of natural phenomena. This includes the following:</div><div><br></div><div>Use information from observations (firsthand and from media) to construct an evidence-based account for natural phenomena.</div>,,2023-06-23T03:20:06+00:00
Learning Priority,1.2.6.2,SCI.K.SEP.6.B,Designing Solutions,,2023-06-23T03:22:22+00:00
Default,1.2.6.2.1,,<div>Students use evidence and ideas in designing solutions. This includes the following:</div><div><br></div><div>Use tools and materials to design and/or build a device that solves a specific problem or a solution to a specific problem.</div><div><br></div><div>Generate and compare multiple solutions to a problem.</div>,,2023-06-23T03:25:02+00:00
Standard,1.2.7,SCI.K.SEP.7,"Students engage in argument from evidence, in conjunction with using crosscutting concepts and disciplinary core ideas, to make sense of phenomena and solve problems.",,2023-06-22T20:19:00+00:00
Learning Priority,1.2.7.1,SCI.K.SEP.7.A,Arguing from Evidence,,2023-06-23T03:26:55+00:00
Default,1.2.7.1.1,,"<div>Students compare ideas and representations about the natural and designed world. This includes the following:</div><div><br></div><div>Identify arguments that are supported by evidence.</div><div><br></div><div>Distinguish between explanations that account for all gathered evidence and those that do not.</div><div><br></div><div>Analyze why some evidence is relevant to a scientific question and some is not.</div><div><br></div><div>Distinguish between opinions and evidence in one’s own explanations.</div><div><br></div><div>Listen actively to arguments to indicate agreement or disagreement based on evidence, or to retell the main points of the argument.</div><div><br></div><div>Construct an argument with evidence to support a claim.</div><div><br></div><div>Make a claim about the effectiveness of an object, tool, or solution that is supported by relevant evidence.</div>",,2023-06-23T03:30:43+00:00
Standard,1.2.8,SCI.K.SEP.8,"Students will obtain, evaluate and communicate information, in conjunction with using crosscutting concepts and disciplinary core ideas, to make sense of phenomena and solve problems.",,2023-06-22T20:19:27+00:00
Learning Priority,1.2.8.1,SCI.K.SEP.8.A,"Obtaining, Evaluating, and Communicating Information",,2023-06-23T03:34:10+00:00
Default,1.2.8.1.1,,"<div>Students use observations and texts to communicate new information. This includes the following:</div><div><br></div><div>Read developmentally-appropriate texts or use media to obtain scientific and technical information. Use the information to determine patterns in or evidence about the natural and designed worlds.</div><div><br></div><div>Describe how specific images (e.g., a diagram showing how a machine works) support a scientific or engineering idea.</div><div><br></div><div>Obtain information using various texts, text features (e.g., headings, tables of contents, glossaries, electronic menus, icons), and other media that will be useful in answering scientific questions or supporting scientific claims.</div><div><br></div><div>Communicate information or design ideas and solutions with others in oral or written forms. Use models, drawings, writing, or numbers that provide detail about scientific ideas, practices, or design ideas.</div>",,2023-06-23T03:35:56+00:00
Content Area,1.3,SCI.K.LS,Life Science,,2023-06-22T18:11:49+00:00
Standard,1.3.1,SCI.K.LS.1,"Students use science and engineering practices, crosscutting concepts, and an understanding of structures and processes (on a scale from molecules to organisms) to make sense of phenomena and solve problems.",,2023-06-22T20:47:07+00:00
Learning Priority,1.3.1.1,SCI.K.LS.1.A,Structure and Function,,2023-06-23T16:38:34+00:00
Learning Priority,1.3.1.2,SCI.K.LS.1.B,Growth and Development of Organisms,,2023-06-23T16:39:16+00:00
Learning Priority,1.3.1.3,SCI.K.LS.1.C,Organization for Matter and Energy Flow in Organisms,,2023-06-23T16:39:49+00:00
Default,1.3.1.3.1,,Animals obtain food they need from plants or other animals. Plants need water and light.,,2023-06-23T16:41:08+00:00
Learning Priority,1.3.1.4,SCI.K.LS.1.D,Information Processing,,2023-06-23T16:40:19+00:00
Standard,1.3.2,SCI.K.LS.2,"Students use science and engineering practices, crosscutting concepts, and an understanding of the interactions, energy, and dynamics within ecosystems to make sense of phenomena and solve problems.",,2023-06-22T20:47:30+00:00
Learning Priority,1.3.2.1,SCI.K.LS.2.A,Interdependent Relationships in Ecosystems,,2023-06-23T17:00:59+00:00
Learning Priority,1.3.2.2,SCI.K.LS.2.B,Cycles of Matter and Energy Transfer in Ecosystems,,2023-06-23T17:01:37+00:00
Learning Priority,1.3.2.3,SCI.K.LS.2.C,"Ecosystem Dynamics, Functioning, and Resilience",,2023-06-23T17:02:27+00:00
Learning Priority,1.3.2.4,SCI.K.LS.2.D,Social Interactions and Group Behavior,,2023-06-23T17:03:06+00:00
Standard,1.3.3,SCI.K.LS.3,"Students use science and engineering practices, crosscutting concepts, and an understanding of heredity to make sense of phenomena and solve problems.",,2023-06-22T20:47:56+00:00
Learning Priority,1.3.3.1,SCI.K.LS.3.A,Inheritance of Traits,,2023-06-23T17:16:36+00:00
Learning Priority,1.3.3.2,SCI.K.LS.3.B,Variation of Traits,,2023-06-23T17:15:37+00:00
Standard,1.3.4,SCI.K.LS.4,"Students use science and engineering practices, crosscutting concepts, and an understanding of biological evolution to make sense of phenomena and solve problems.",,2023-06-22T20:48:24+00:00
Learning Priority,1.3.4.1,SCI.K.LS.4.A,Evidence of Common Ancestry and Diversity,,2023-06-23T17:25:31+00:00
Learning Priority,1.3.4.2,SCI.K.LS.4.B,Natural Selection,,2023-06-23T17:26:04+00:00
Learning Priority,1.3.4.3,SCI.K.LS.4.C,Adaptation,,2023-06-23T17:26:40+00:00
Learning Priority,1.3.4.4,SCI.K.LS.4.D,Biodiversity and Humans,,2023-06-23T17:27:08+00:00
Content Area,1.4,SCI.K.PS,Physical Science,,2023-06-22T18:13:47+00:00
Standard,1.4.1,SCI.K.PS.1,"Students use science and engineering practices, crosscutting concepts, and an understanding of matter and its interactions to make sense of phenomena and solve problems.",,2023-06-22T20:58:04+00:00
Learning Priority,1.4.1.1,SCI.K.PS.1.A,Structure and Function,,2023-06-23T20:09:45+00:00
Learning Priority,1.4.1.2,SCI.K.PS.1.B,Chemical Reactions,,2023-06-23T20:10:32+00:00
Learning Priority,1.4.1.3,SCI.K.PS.1.C,Nuclear Processes,,2023-06-23T20:11:01+00:00
Standard,1.4.2,SCI.K.PS.2,"Students use science and engineering practices, crosscutting concepts, and an understanding of forces, interactions, motion and stability to make sense of phenomena and solve problems.",,2023-06-22T20:57:54+00:00
Learning Priority,1.4.2.1,SCI.K.PS.2.A,Forces and Motion,,2023-06-23T20:16:12+00:00
Default,1.4.2.1.1,,"<div>Pushes and pulls can have different strengths and directions, and can change the speed or direction of an object’s motion, or start or stop it.</div><div><br></div><div>A bigger push or pull makes things speed up or slow down more quickly.</div>",,2023-06-23T20:17:36+00:00
Learning Priority,1.4.2.2,SCI.K.PS.2.B,Types of Interactions,,2023-06-23T20:18:53+00:00
Default,1.4.2.2.1,,"When objects touch or collide, they push on one another and can result in a change of motion.",,2023-06-23T20:20:16+00:00
Standard,1.4.3,SCI.K.PS.3,"Students use science and engineering practices, crosscutting concepts, and an understanding of energy to make sense of phenomena and solve problems.",,2023-06-22T20:57:44+00:00
Learning Priority,1.4.3.1,SCI.K.PS.3.A,Definitions of Energy,,2023-06-23T20:27:09+00:00
Learning Priority,1.4.3.2,SCI.K.PS.3.B,Conservation of Energy and Energy Transfer,,2023-06-23T20:27:42+00:00
Learning Priority,1.4.3.3,SCI.K.PS.3.C,Relationships Between Energy and Forces,,2023-06-23T20:28:14+00:00
Default,1.4.3.3.1,,Bigger pushes and pulls cause bigger changes in an object’s motion or shape.,,2023-06-23T20:28:36+00:00
Learning Priority,1.4.3.4,SCI.K.PS.3.D,Energy in Chemical Processes and Everyday Life,,2023-06-23T20:29:12+00:00
Default,1.4.3.4.1,,Sunlight warms Earth’s surface.,,2023-06-23T20:29:32+00:00
Standard,1.4.4,SCI.K.PS.4,"Students use science and engineering practices, crosscutting concepts, and an understanding of waves and their applications in technologies for information transfer to make sense of phenomena and solve problems.",,2023-06-22T20:57:31+00:00
Learning Priority,1.4.4.1,SCI.K.PS.4.A,Wave Properties,,2023-06-23T20:48:22+00:00
Learning Priority,1.4.4.2,SCI.K.PS.4.B,Electromagnetic Radiation,,2023-06-23T20:48:51+00:00
Learning Priority,1.4.4.3,SCI.K.PS.4.C,Information Technologies and Instrumentation,,2023-06-23T20:49:20+00:00
Content Area,1.5,SCI.K.ESS,Earth and Space Science,,2023-06-22T18:14:44+00:00
Standard,1.5.1,SCI.K.ESS.1,"Students use science and engineering practices, crosscutting concepts, and an understanding of Earth’s place in the universe to make sense of phenomena and solve problems.",,2023-06-22T21:05:22+00:00
Learning Priority,1.5.1.1,SCI.K.ESS.1.A,The Universe and Its Stars,,2023-06-23T21:11:47+00:00
Learning Priority,1.5.1.2,SCI.K.ESS.1.B,Earth and the Solar System,,2023-06-23T21:12:15+00:00
Learning Priority,1.5.1.3,SCI.K.ESS.1.C,The History of Planet Earth,,2023-06-23T21:12:48+00:00
Standard,1.5.2,SCI.K.ESS.2,"Students use science and engineering practices, crosscutting concepts, and an understanding of Earth’s systems to make sense of phenomena and solve problems.",,2023-06-22T21:05:53+00:00
Learning Priority,1.5.2.1,SCI.1.ESS.2.A,Earth Materials and Systems,,2023-06-23T21:24:22+00:00
Learning Priority,1.5.2.2,SCI.1.ESS.2.B,Plate Tectonics and Large-Scale System Interactions,,2023-06-23T21:24:58+00:00
Learning Priority,1.5.2.3,SCI.1.ESS.2.C,The Roles of Water in Earth’s Surface Processes,,2023-06-23T21:25:28+00:00
Learning Priority,1.5.2.4,SCI.1.ESS.2.D,Weather and Climate,,2023-06-23T21:25:52+00:00
Default,1.5.2.4.1,,"Weather is the combination of sunlight, wind, snow or rain, and temperature in a particular region and time. People record weather patterns over time.",,2023-06-23T21:28:40+00:00
Learning Priority,1.5.2.5,SCI.K.ESS.2.E,Biogeology,,2023-06-23T21:27:46+00:00
Default,1.5.2.5.1,,Plants and animals can change their local environment.,,2023-06-23T21:27:33+00:00
Standard,1.5.3,SCI.K.ESS.3,"Students use science and engineering practices, crosscutting concepts, and an understanding of the Earth and human activity to make sense of phenomena and solve problems.",,2023-06-22T21:06:23+00:00
Learning Priority,1.5.3.1,SCI.K.ESS.3.A,Natural Resources,,2023-06-23T21:41:25+00:00
Default,1.5.3.1.1,,"Living things need water, air, and resources from the land, and they live in places that have the things they need. Humans use natural resources for everything they do.",,2023-06-23T21:41:51+00:00
Learning Priority,1.5.3.2,SCI.K.ESS.3.B,Natural Hazards,,2023-06-23T21:42:25+00:00
Default,1.5.3.2.1,,"In a region, some kinds of severe weather are more likely than others. Forecasts allow communities to prepare for severe weather.",,2023-06-23T21:42:49+00:00
Learning Priority,1.5.3.3,SCI.K.ESS.3.C,Human Impacts on Earth Systems,,2023-06-23T21:43:30+00:00
Default,1.5.3.3.1,,Things people do can affect the environment but they can make choices to reduce their impacts.,,2023-06-23T21:43:44+00:00
Learning Priority,1.5.3.4,SCI.K.ESS.3.D,Global Climate Change,,2023-06-23T21:44:08+00:00
Content Area,1.6,SCI.K.ETS,"Engineering, Technology, and the Application of Science",,2023-06-22T18:15:53+00:00
Standard,1.6.1,SCI.K.ETS.1,"Students use science and engineering practices, crosscutting concepts, and an understanding of engineering design to make sense of phenomena and solve problems.",,2023-06-22T21:12:46+00:00
Learning Priority,1.6.1.1,SCI.K.ETS.1.A,Defining and Delimiting Engineering Problems,,2023-06-23T22:15:21+00:00
Default,1.6.1.1.1,,"<div>A situation that people want to change or create can be approached as a problem to be solved through engineering.</div><div><br></div><div>Asking questions, making observations, and gathering information are helpful in thinking about problems.</div><div><br></div><div>Before beginning to design a solution, it is important to clearly understand the problem.</div>",,2023-06-23T22:15:41+00:00
Learning Priority,1.6.1.2,SCI.K.ETS.1.B,Developing Possible Solutions,,2023-06-23T22:16:11+00:00
Default,1.6.1.2.1,,"Designs can be conveyed through sketches, drawings, or physical models. These representations are useful in communicating ideas for a problem’s solutions to other people.",,2023-06-23T22:16:26+00:00
Learning Priority,1.6.1.3,SCI.K.ETS.1.C,Optimizing the Design Solution,,2023-06-23T22:16:54+00:00
Standard,1.6.2,SCI.K.ETS.2,"Students use science and engineering practices, crosscutting concepts, and an understanding of the links among Engineering, Technology, Science, and Society to make sense of phenomena and solve problems.",,2023-06-22T21:13:29+00:00
Learning Priority,1.6.2.1,SCI.K.ETS.2.A,"Interdependence of Science, Engineering, and Technology",,2023-06-23T22:25:15+00:00
Default,1.6.2.1.1,,Science and engineering involve the use of tools to observe and measure things.,,2023-06-23T22:25:35+00:00
Learning Priority,1.6.2.2,SCI.K.ETS.2.B,"Influence of Engineering, Technology, and Science on Society and the Natural World",,2023-06-23T22:26:02+00:00
Default,1.6.2.2.1,,<div>Every human-made product is designed by applying some knowledge of the natural world and is built by using natural materials.</div><div><br></div><div>Taking natural materials to make things impacts the environment.</div>,,2023-06-23T22:26:21+00:00
Standard,1.6.3,SCI.K.ETS.3,"Students use science and engineering practices, crosscutting concepts, and an understanding of the nature of science and engineering to make sense of phenomena and solve problems.",,2023-06-22T21:14:03+00:00
Learning Priority,1.6.3.1,SCI.K.ETS.3.A,Science and Engineering Are Human Endeavors,,2023-06-23T22:34:16+00:00
Default,1.6.3.1.1,,<div>People of diverse backgrounds can become scientists and engineers.</div><div><br></div><div>People have practiced science and engineering for a long time.</div><div><br></div><div>Creativity and imagination are important to science and engineering.</div>,,2023-06-23T22:34:36+00:00
Learning Priority,1.6.3.2,SCI.K.ETS.3.B,Science and Engineering Are Unique Ways of Thinking with Different Purposes,,2023-06-23T22:35:07+00:00
Default,1.6.3.2.1,,<div>Scientists use evidence to explain the natural world.</div><div><br></div><div>Science assumes natural events happen today as they happened in the past.</div><div><br></div><div>Engineers solve problems to meet the needs of people and communities.</div>,,2023-06-23T22:35:23+00:00
Learning Priority,1.6.3.3,SCI.K.ETS.3.C,Science and Engineering Use Multiple Approaches to Create New Knowledge and Solve Problems,,2023-06-23T22:35:54+00:00
Default,1.6.3.3.1,,<div>Science and engineers use many approaches to answer questions about the natural world and solve problems.</div><div><br></div><div>Scientific explanations are strengthened by being supported with evidence.</div><div><br></div><div>An engineering problem can have many solutions. The strength of a solution depends on how well it solves the problem.</div>,,2023-06-23T22:36:14+00:00
Grade Level,2,SCI.1,Grade 1,01,2023-06-22T18:03:58+00:00
Content Area,2.1,SCI.1.CC,Crosscutting Concepts,,2023-06-22T19:19:52+00:00
Standard,2.1.1,SCI.1.CC.1,"Students use science and engineering practices, disciplinary core ideas, and patterns to make sense of phenomena and solve problems.",,2023-06-22T20:03:20+00:00
Learning Priority,2.1.1.1,SCI.1.CC.1.A,Patterns,,2023-06-23T01:24:33+00:00
Default,2.1.1.1.1,,"Students recognize that patterns in the natural and human designed world can be observed, used to describe phenomena, and used as evidence.",,2023-06-23T01:25:21+00:00
Standard,2.1.2,SCI.1.CC.2,"Students use science and engineering practices, disciplinary core ideas, and cause and effect relationships to make sense of phenomena and solve problems.",,2023-06-22T20:03:59+00:00
Learning Priority,2.1.2.1,SCI.1.CC.2.A,Cause and Effect,,2023-06-23T01:28:37+00:00
Default,2.1.2.1.1,,Students learn that events have causes that generate observable patterns. They design simple tests to gather evidence to support or refute their own ideas about causes.,,2023-06-23T01:29:33+00:00
Standard,2.1.3,SCI.1.CC.3,"Students use science and engineering practices, disciplinary core ideas, and an understanding of scale, proportion and quantity to make sense of phenomena and solve problems.",,2023-06-22T20:04:28+00:00
Learning Priority,2.1.3.1,SCI.1.CC.3.A,"Scale, Proportion, and Quantity",,2023-06-23T01:31:28+00:00
Default,2.1.3.1.1,,"Students use relative scales (e.g., bigger and smaller; hotter and colder; faster and slower) to describe objects. They use standard units to measure length.",,2023-06-23T01:32:28+00:00
Standard,2.1.4,SCI.1.CC.4,"Students use science and engineering practices, disciplinary core ideas, and an understanding of systems and models to make sense of phenomena and solve problems.",,2023-06-22T20:05:54+00:00
Learning Priority,2.1.4.1,SCI.1.CC.4.A,Systems and System Models,,2023-06-23T02:04:37+00:00
Default,2.1.4.1.1,,Students understand objects and organisms can be described in terms of their parts and that systems in the natural and designed world have parts that work together.,,2023-06-23T02:05:38+00:00
Standard,2.1.5,SCI.1.CC.5,"Students use science and engineering practices, disciplinary core ideas, and an understanding of energy and matter to make sense of phenomena and solve problems.",,2023-06-22T20:06:23+00:00
Learning Priority,2.1.5.1,SCI.1.CC.5.A,Energy and Matter,,2023-06-23T02:07:31+00:00
Default,2.1.5.1.1,,"Students observe objects may break into smaller pieces, be put together into larger pieces, or change shapes.",,2023-06-23T02:08:34+00:00
Standard,2.1.6,SCI.1.CC.6,"Students use science and engineering practices, disciplinary core ideas, and an understanding of structure and function to make sense of phenomena and solve problems.",,2023-06-22T20:06:50+00:00
Learning Priority,2.1.6.1,SCI.1.CC.6.A,Structure and Function,,2023-06-23T02:12:24+00:00
Default,2.1.6.1.1,,Students observe the shape and stability of structures of natural and designed objects are related to their function(s).,,2023-06-23T02:13:26+00:00
Standard,2.1.7,SCI.1.CC.7,"Students use science and engineering practices, disciplinary core ideas, and an understanding of stability and change to make sense of phenomena and solve problems.",,2023-06-22T20:07:27+00:00
Learning Priority,2.1.7.1,SCI.1.CC.7.A,Stability and Change,,2023-06-23T02:15:04+00:00
Default,2.1.7.1.1,,"Students observe some things stay the same while other things change, and things may change slowly or rapidly.",,2023-06-23T02:16:02+00:00
Content Area,2.2,SCI.1.SEP,Science and Engineering Practices,,2023-06-22T19:20:34+00:00
Standard,2.2.1,SCI.1.SEP.1,"Students ask questions and define problems, in conjunction with using crosscutting concepts and disciplinary core ideas, to make sense of phenomena and solve problems.",,2023-06-22T20:20:43+00:00
Learning Priority,2.2.1.1,SCI.1.SEP.1.A,Asking Questions,,2023-06-23T02:19:52+00:00
Default,2.2.1.1.1,,<div>Students ask simple descriptive questions that can be tested. This includes the following:</div><div><br></div><div>Ask questions based on observations to find more information about the natural world.</div><div><br></div><div>Ask or identify questions that can be answered by an investigation.</div>,,2023-06-23T02:20:49+00:00
Learning Priority,2.2.1.2,SCI.1.SEP.1.B,Defining Problems,,2023-06-23T02:22:18+00:00
Default,2.2.1.2.1,,Students define simple problems that can be solved through the development of a new or improved object or tool.,,2023-06-23T02:23:16+00:00
Standard,2.2.2,SCI.1.SEP.2,"Students develop and use models, in conjunction with using crosscutting concepts and disciplinary core ideas, to make sense of phenomena and solve problems.",,2023-06-22T20:21:11+00:00
Learning Priority,2.2.2.1,SCI.1.SEP.2.A,Developing and Using Models,,2023-06-23T02:28:21+00:00
Default,2.2.2.1.1,,"<div>Students use and develop models (i.e., diagrams, drawings, physical replicas, dioramas, dramatizations, or storyboards) that represent concrete events or design solutions. This includes the following:</div><div><br></div><div>Distinguish between a model and the actual object, process, or events the model represents.</div><div><br></div><div>Compare models to identify common features and differences.</div><div><br></div><div>Develop or use models to represent amounts, relationships, relative scales (bigger, smaller), and patterns in the natural and designed world(s).</div><div><br></div><div>Develop a simple model based on evidence to represent a proposed object or tool.</div>",,2023-06-23T02:29:35+00:00
Standard,2.2.3,SCI.1.SEP.3,"Students plan and carry out investigations, in conjunction with using crosscutting concepts and disciplinary core ideas, to make sense of phenomena and solve problems.",,2023-06-22T20:21:42+00:00
Learning Priority,2.2.3.1,SCI.1.SEP.3.A,Planning and Conducting Investigations,,2023-06-23T02:31:32+00:00
Default,2.2.3.1.1,,"<div>Students plan and carry out simple investigations, based on fair tests, which provide data to support explanations or design solutions. This includes the following:</div><div><br></div><div>With guidance, plan and conduct an investigation in collaboration with peers (for K).</div><div><br></div><div>Plan and conduct an investigation collaboratively to produce data to serve as the basis for evidence to answer a question.</div><div><br></div><div>Evaluate different ways of observing and measuring a phenomenon to determine which way can answer the question being studied.</div><div><br></div><div>Make observations (firsthand or from media) and measurements to collect data that can be used to make comparisons.</div><div><br></div><div>Make observations (firsthand or from media) and measurements of a proposed object or tool or solution to determine if it solves a problem or meets a goal.</div>",,2023-06-23T02:34:38+00:00
Standard,2.2.4,SCI.1.SEP.4,"Students analyze and interpret data, in conjunction with using crosscutting concepts and disciplinary core ideas, to make sense of phenomena and solve problems.",,2023-06-22T20:22:11+00:00
Default,2.2.4.1,SCI.1.SEP.4.A,Analyzing and Interpreting Data,,2023-06-26T01:30:30+00:00
