Item Type,Sequence,Human Code,Full Statement,Ed. Level,Last Modified
Standard,1.5.1.4,EA-5.4,Identify common species and/or breeds of livestock,,2020-11-06T05:58:17+00:00
Domain,1.6,,Agribusiness ,,2020-11-06T05:58:17+00:00
Core Standard,1.6.1,EA-6,<b>Core Standard 6: </b>Students recognize basic economic principles and how they relate to agricultural business management.,,2020-11-06T05:58:17+00:00
Standard,1.6.1.1,EA-6.1,Recognize the influence of social media as it relates to agricultural businesses,,2020-11-06T05:58:17+00:00
Standard,1.6.1.2,EA-6.2,Define agritourism and how it affects the agricultural industry,,2020-11-06T05:58:17+00:00
Standard,1.6.1.3,EA-6.3,Apply principles of personal finances that are used in everyday life ,,2020-11-06T05:58:17+00:00
Domain,1.7,,Food Science ,,2020-11-06T05:58:17+00:00
Core Standard,1.7.1,EA-7,<b>Core Standard 7: </b> Students examine components of the food science industry and how they relate to agriculture.,,2020-11-06T05:58:17+00:00
Standard,1.7.1.1,EA-7.1,Explore how various foods are grown and processed through the concept of farm to plate,,2020-11-06T05:58:17+00:00
Standard,1.7.1.2,EA-7.2,Apply concepts of MyPlate to a balanced diet for all ages,,2020-11-06T05:58:17+00:00
Standard,1.7.1.3,EA-7.3,Recognize food safety principles and management techniques,,2020-11-06T05:58:17+00:00
Domain,1.8,,"Power, Structure, and Technical Systems",,2020-11-06T05:58:17+00:00
Core Standard,1.8.1,EA-8,"<b>Core Standard 8: </b>Students gain a basic understanding of agricultural power, structure, and technical systems.",,2020-11-06T05:58:17+00:00
Standard,1.8.1.1,EA-8.1,Recognize and apply safety principles as they relate to agriculture and everyday life,,2020-11-06T05:58:17+00:00
Standard,1.8.1.2,EA-8.2,Identify and understand the uses of various hand and power tools,,2020-11-06T05:58:17+00:00
Standard,1.8.1.3,EA-8.3,Explore modern technology applications within the agriculture industry,,2020-11-06T05:58:17+00:00
Domain,1.9,,Careers ,,2020-11-06T05:58:17+00:00
Core Standard,1.9.1,EA-9,<b>Core Standard 9: </b>Students examine the scope of career opportunities in and the importance of agriculture to the economy.,,2020-11-06T05:58:17+00:00
Standard,1.9.1.1,EA-9.1,Evaluate the nature and scope of agriculture in society and the economy,,2020-11-06T05:58:17+00:00
Standard,1.9.1.2,EA-9.2,Describe career opportunities and means to achieve those opportunities in agriculture,,2020-11-06T05:58:17+00:00
Standard,1.9.1.3,EA-9.3,"Explore those qualities, attributes, and skills necessary to succeed in a chosen agricultural career",,2020-11-06T05:58:17+00:00
Course,2,,Advanced Life Science Animals Framework,,2020-11-06T05:58:17+00:00
Domain,2.1,,Historic and Current Trends Impacting the Animal Systems Industry,,2020-11-06T05:58:17+00:00
Core Standard,2.1.1,ALSA-1,"<b>Core Standard 1:</b> Evaluate the development and implications of animal origin, domestication and distribution and assess animal production methods for use in animal systems based on effectiveness. ",,2020-11-06T05:58:17+00:00
Standard,2.1.1.1,ALSA-1.1,Evaluate the implications of animal adaptations on production practices and the environment.,,2020-11-06T05:58:17+00:00
Standard,2.1.1.2,ALSA-1.2,Predict trends and implications of future developments within different animal industries on production practices and the environment.,,2020-11-06T05:58:17+00:00
Standard,2.1.1.3,ALSA-1.3,Evaluate the effectiveness of different production methods and defend the use of selected methods using data and evidence. ,,2020-11-06T05:58:17+00:00
Standard,2.1.1.4,ALSA-1.4,Devise and evaluate marketing plans for an animal agriculture product or service.,,2020-11-06T05:58:17+00:00
Standard,2.1.1.5,ALSA-1.5,Select and defend the use of a specific record management system based upon its effectiveness for a business related to animal systems. ,,2020-11-06T05:58:17+00:00
Standard,2.1.1.6,ALSA-1.6,Devise and evaluate plans to manage wildlife populations to achieve optimal ecological health.,,2020-11-06T05:58:17+00:00
Domain,2.2,,Global Perspective of Laws and Sustainability,,2020-11-06T05:58:17+00:00
Core Standard,2.2.1,ALSA-2,<b>Core Standard 2:</b> Analyze and apply laws and sustainable practices to animal agriculture from a global perspective.  ,,2020-11-06T05:58:17+00:00
Standard,2.2.1.1,ALSA-2.1,"Evaluate the impact of laws pertaining to animal agriculture (e.g., pros, cons, effect on individuals, effect on businesses, etc.) and assess the compliance of production practices with established regulations.",,2020-11-06T05:58:17+00:00
Standard,2.2.1.2,ALSA-2.2,"Select, evaluate and defend the use of sustainable practices in animal agriculture.",,2020-11-06T05:58:17+00:00
Domain,2.3,,Animal Husbandry and Welfare,,2020-11-06T05:58:17+00:00
Core Standard,2.3.1,ALSA-3,<b>Core Standard 3:</b> Demonstrate management techniques that ensure animal welfare and analyze procedures to ensure safety of animal products. ,,2020-11-06T05:58:17+00:00
Standard,2.3.1.1,ALSA-3.1,Implement and evaluate quality-assurance programs and procedures for animal production.,,2020-11-06T05:58:17+00:00
Standard,2.3.1.2,ALSA-3.2,"Devise, implement and evaluate safety procedures and plans for working with animals by species using information based on animal behavior and responses.",,2020-11-06T05:58:17+00:00
Standard,2.3.1.3,ALSA-3.3,Devise economical recommendations to increase the welfare of animals in animal systems.,,2020-11-06T05:58:17+00:00
Standard,2.3.1.4,ALSA-3.3,"Select, evaluate and defend the use of specific tools, technology or equipment used to perform animal husbandry and welfare tasks. ",,2020-11-06T05:58:17+00:00
Standard,2.3.1.5,ALSA-3.4,Research and evaluate programs to assure the safety of animal products for consumption.,,2020-11-06T05:58:17+00:00
Standard,2.3.1.6,ALSA-3.5,AS.02.02.03.c Evaluate the effectiveness of animal and/or premise identification programs for a given species.,,2020-11-06T05:58:17+00:00
Domain,2.4,,Animal Nutrition,,2020-11-06T06:00:13+00:00
Core Standard,2.4.1,ALSA-4,<b>Core Standard 4:</b> Analyze the nutritional requirements of animals and analyze feed rations to assess their effectiveness.,,2020-11-06T06:00:56+00:00
Standard,2.4.1.1,ALSA-4.1,Assess nutritional needs for an individual animal based on its growth stage and production system.,,2020-11-06T06:04:38+00:00
Standard,2.4.1.2,ALSA-4.2,Design and defend the use of a nutritional program by demonstrating the relationship between the nutrient requirements and the feedstuffs provided.,,2020-11-06T06:04:47+00:00
Standard,2.4.1.3,ALSA-4.3,"Identify essential and non-essential nutrients. In addition, describe the relationship between amino acids, vitamins and minerals in the health of cells and organs. ",,2020-11-06T06:04:55+00:00
Standard,2.4.1.4,ALSA-4.4,"Select appropriate feedstuffs for animals based on a variety of factors (e.g., economics, digestive system and nutritional needs, etc.).",,2020-11-06T06:05:06+00:00
Standard,2.4.1.5,ALSA-4.5,"Select and utilize animal feeds based on nutritional requirements, using rations for maximum nutrition and optimal economic production.",,2020-11-06T06:05:17+00:00
Standard,2.4.1.6,ALSA-4.6,"Make and defend decisions regarding whether to use feed additives and growth promotants after researching and considering scientific evidence, production system needs and goals, and input from industry professionals. ",,2020-11-06T06:05:26+00:00
Standard,2.4.1.7,ALSA-4.7,"Select, evaluate and defend the use of specific tools or equipment used to perform animal nutrition tasks.",,2020-11-06T06:05:39+00:00
Standard,2.4.1.8,ALSA-4.8,"Evaluate and summarize the potential impacts, positive and negative, of compliance and/or noncompliance with a feed label and feeding directions.",,2020-11-06T06:05:46+00:00
Standard,2.4.1.9,ALSA-4.9,Research and recommend technology improvements to provide proper nutrition to animals.,,2020-11-06T06:05:59+00:00
Domain,2.5,,Animal Reproduction,,2020-11-06T06:06:31+00:00
Core Standard,2.5.1,ALSA-5,<b>Core Standard 5:</b> Students evaluate animals for breeding readiness and soundness and apply scientific principles to select and care for breeding animals.,,2020-11-06T06:07:23+00:00
Standard,2.5.1.1,ALSA-5.1,Select breeding animals based on characteristics of the reproductive organs.,,2020-11-06T06:08:07+00:00
Standard,2.5.1.2,ALSA-5.2,Evaluate and select animals for reproductive readiness.,,2020-11-06T06:08:59+00:00
Standard,2.5.1.3,ALSA-5.3,Treat or cull animals with reproductive problems.,,2020-11-06T06:09:14+00:00
Standard,2.5.1.4,ALSA-5.4,Summarize the process of sexual maturation,,2020-11-06T06:11:57+00:00
Standard,2.5.1.5,ALSA-5.5,Identify and discuss various breeding systems in domesticated animals,,2020-11-06T06:12:06+00:00
Standard,2.5.1.6,ALSA-5.6,Describe the function of the animal/host defense mechanism ,,2020-11-06T06:12:14+00:00
Standard,2.5.1.7,ALSA-5.7,Discuss the direct and indirect impact of disease on animal health ,,2020-11-06T06:13:35+00:00
Standard,2.5.1.8,ALSA-5.8,Compare and contrast the reproductive organs for male and female domesticated animal species.,,2020-11-06T06:13:44+00:00
Standard,2.5.1.9,ALSA-5.9,"Describe ectoderm, endoderm, and mesoderm as three germ layers that give rise to tissues and organs. Describe blastula and gastrula formation, and the function of morphogens, and recognize their importance in the developmental processes of vertebrates. ",,2020-11-06T06:14:16+00:00
Standard,2.5.1.10,ALSA-5.10,Define and describe estrous cycle(s). Describe how hormones act during the estrous cycle and how they are used to suppress it.,,2020-11-06T06:15:03+00:00
Standard,2.5.1.11,ALSA-5.11,"Discuss the social implications of reproductive and genetic technologies used in animal husbandry (e.g. embryo transfer, artificial insemination, gene transfer, cloning).",,2020-11-06T06:15:23+00:00
Standard,2.5.1.12,ALSA-5.12,Describe spermatogenesis and sperm motility. List and explain factors that affect both.,,2020-11-06T06:15:40+00:00
Standard,2.5.1.13,ALSA-5.13,Describe the steps in lactation.,,2020-11-06T06:16:05+00:00
Standard,2.5.1.14,ALSA-5.14,Describe parturition and the method(s) used to predict when it occurs.,,2020-11-06T06:16:32+00:00
Standard,2.5.1.15,ALSA-5.15,Select and evaluate a breeding system based on the principles of genetics.,,2020-11-06T06:16:50+00:00
Standard,2.5.1.16,ALSA-5.16,Select and evaluate breeding animals and determine the probability of a given trait in their offspring.,,2020-11-06T06:17:09+00:00
Standard,2.5.1.17,ALSA-5.17,Perform a DNA analysis and use the data to make and defend breeding decisions. ,,2020-11-06T06:17:37+00:00
Standard,2.5.1.18,ALSA-5.18,Create a plan to differentiate care of a species of breeding animals throughout their growth stages.,,2020-11-06T06:18:08+00:00
Standard,2.5.1.19,ALSA-5.19,"Describe ways that animals prevent inbreeding, and discuss genetic diversity.",,2020-11-06T06:18:21+00:00
Standard,2.5.1.20,ALSA-5.20,"Compare and contrast natural selection with artificial selection, as used by humans to domesticate animals and breed improved varieties.",,2020-11-06T06:18:42+00:00
Standard,2.5.1.21,ALSA-5.21,Compare and contrast adaptations of animals for survival in different environmental conditions. ,,2020-11-06T06:19:00+00:00
Standard,2.5.1.22,ALSA-5.22,Describe the role of biotechnology on the process of selection.,,2020-11-06T06:21:41+00:00
Standard,2.5.1.23,ALSA-5.23,Explain the science behind mammalian cloning. Compare and contrast cloning a gene and an animal. ,,2020-11-06T06:22:03+00:00
Standard,2.5.1.24,ALSA-5.24,Describe the relationship between genotype and phenotype. ,,2020-11-06T06:25:32+00:00
Standard,2.5.1.25,ALSA-5.25,Select animal breeding methods based on reproductive and economic efficiency.,,2020-11-06T06:25:40+00:00
Standard,2.5.1.26,ALSA-5.26,Evaluate the implementation and effectiveness of artificial insemination techniques. ,,2020-11-06T06:26:12+00:00
Standard,2.5.1.27,ALSA-5.27," Create and evaluate plans and procedures for estrous synchronization, superovulation, flushing, embryo transfer and other reproductive management practices.",,2020-11-06T06:26:32+00:00
Standard,2.5.1.28,ALSA-5.28,Select and assess animal performance based on quantitative breeding values for specific characteristics.,,2020-11-06T06:27:02+00:00
Domain,2.6,,Animal Environmental Considerations,,2020-11-06T06:27:23+00:00
Core Standard,2.6.1,ALSA-6,"<b>Core Standard 6:</b> Students design animal housing, equipment and handling facilities for the major systems of animal production that comply with government regulations and safety standards.",,2020-11-06T06:54:25+00:00
Standard,2.6.1.1,ALSA-6.1,"Design an animal facility focusing on animal requirements, economic efficiency, sustainability, safety and ease of handling.",,2020-11-06T06:54:46+00:00
Standard,2.6.1.2,ALSA-6.2,"Select, use and evaluate equipment, technology and handling procedures to enhance sustainability and production efficiency. ",,2020-11-06T06:55:37+00:00
Standard,2.6.1.3,ALSA-6.3,"Evaluate facility designs and make recommendations to ensure that it meets standards for the legal, safe, ethical, economical and efficient production of animals. ",,2020-11-06T07:44:47+00:00
Standard,2.6.1.4,ALSA-6.4,Evaluate the impact of laws pertaining to animal systems. ,,2020-11-06T07:45:06+00:00
Domain,2.7,,"Animal Classification, Anatomy, & Physiology",,2020-11-06T09:27:55+00:00
Core Standard,2.7.1,ALSA-7,"<b>Core Standard 7:</b> Students classify animals according to taxonomic classification systems and use (e.g. agricultural, companion, etc.). ",,2020-11-06T09:28:54+00:00
Standard,2.7.1.1,ALSA-7.1,Assess taxonomic characteristics and classify animals according to the taxonomic classification system.,,2020-11-06T09:29:28+00:00
Standard,2.7.1.2,ALSA-7.2,Recommend different uses for an animal species based upon an analysis of local market needs,,2020-11-06T09:29:45+00:00
Standard,2.7.1.3,ALSA-7.3,Apply knowledge of classification terms to communicate with others about animal systems in an effective and accurate manner. ,,2020-11-06T09:30:03+00:00
Standard,2.7.1.4,ALSA-7.4,"Define the terms hypertonic, hypotonic, and isotonic. Describe the phenomena of osmosis, and predict the direction that water will move given the concentrations of solutes in adjacent cells. ",,2020-11-06T09:30:42+00:00
Standard,2.7.1.5,ALSA-7.5,"Describe the biochemistry and functions of animal cell membranes. In doing so, describe the fluid mosaic model of the membrane and the role of the cell membrane proteins in transporting materials in and out of cells. ",,2020-11-06T09:32:02+00:00
Standard,2.7.1.6,ALSA-7.6,"Describe cellular respiration. Recognize that animals perform only respiration, while plants perform both photosynthesis and respiration. Also, describe the transformation of energy during respiration, and the role of ATP produced in respiration for other metabolic processes.",,2020-11-06T09:32:31+00:00
Core Standard,2.7.2,ALSA-8,<b>Core Standard 8:</b> Students apply principles of comparative anatomy and physiology to uses within various animal systems.,,2020-11-06T09:33:25+00:00
Standard,2.7.2.1,ALSA-8.1,"Correlate the functions of animal cell structures to animal growth, development, health and reproduction.",,2020-11-06T09:33:52+00:00
Standard,2.7.2.2,ALSA-8.2,"Apply the processes of meiosis and mitosis to solve animal growth, development, health and reproductive problems.",,2020-11-06T09:34:57+00:00
Standard,2.7.2.3,ALSA-8.3,Apply knowledge of anatomical and physiological characteristics of animals to make production and management decisions. ,,2020-11-06T09:35:05+00:00
Standard,2.7.2.4,ALSA-8.4,Compare and contrast muscle function under anaerobic and aerobic conditions ,,2020-11-06T09:35:13+00:00
Standard,2.7.2.5,ALSA-8.5,"Identify and explain the major organ systems found in vertebrae systems (Muscular, Skeletal, Circulatory, Respiratory, Digestive, Nervous, Endocrine, Integumentary, Excretory, Urinary, Immune)",,2020-11-06T09:35:20+00:00
Standard,2.7.2.6,ALSA-8.6,"Describe the organization of the animal body, cells, tissues, organs, and organ systems",,2020-11-06T09:35:28+00:00
Standard,2.7.2.7,ASLA-8.7,"Discuss four basic tissue types: epithelial, connective, muscle, and nervous",,2020-11-06T09:35:45+00:00
Core Standard,2.7.3,ALSA-9,<b>Core Standard 9:</b> Students select and train animals for specific purposes and maximum performance based on anatomy and physiology.  ,,2020-11-06T09:36:37+00:00
Standard,2.7.3.1,ALSA-9.1,"Evaluate and select animals to maximize performance based on anatomical and physiological characteristics that affect health, growth and reproduction ",,2020-11-06T09:37:28+00:00
Standard,2.7.3.2,ALSA-9.2,"Choose, implement and evaluate sustainable and efficient procedures (e.g., selection, housing, nutrition and management) to produce consistently high-quality animals that are well suited for their intended purposes.",,2020-11-06T09:37:39+00:00
Standard,2.7.3.3,ALSA-9.3,Evaluate and select animals to produce superior animal products based on industry standards.,,2020-11-06T09:38:35+00:00
Domain,2.8,,Animal Health,,2020-11-06T09:39:10+00:00
Core Standard,2.8.1,ALSA-10,"<b>Core Standard 10:</b> Students design programs to prevent animal diseases, parasites and other disorders and ensure animal welfare.  ",,2020-11-06T09:39:46+00:00
Standard,2.8.1.1,ALSA-10.1,Select and use tools and technology to meet specific animal health management goals.,,2020-11-06T09:42:22+00:00
Standard,2.8.1.2,ALSA-10.2,Determine when an animal health concern needs to be referred to an animal health professional.,,2020-11-06T09:42:32+00:00
Standard,2.8.1.3,ALSA-10.3,"Treat common diseases, parasites and physiological disorders of animals according to directions prescribed by an animal health professional.",,2020-11-06T09:42:42+00:00
Standard,2.8.1.4,ALSA-10.4,Design and implement a health maintenance and a disease and disorder prevention plan for animals in their natural and/or confined environments.,,2020-11-06T09:42:52+00:00
Standard,2.8.1.5,ALSA-10.5,Identify and describe surgical and nonsurgical veterinary treatments and procedures to meet specific animal health care objectives. ,,2020-11-06T09:43:00+00:00
Standard,2.8.1.6,ALSA-10.6,Describe the function of the animal/host defense mechanism,,2020-11-06T09:43:08+00:00
Standard,2.8.1.7,ALSA-10.7,"Describe the use of antibiotics in animal health, and describe how antibiotics work. Discuss the impact improper use of antibiotics has on antibiotic resistance. ",,2020-11-06T09:43:18+00:00
Standard,2.8.1.8,ALSA-10.8,Discuss the role of blood in host defense,,2020-11-06T09:43:27+00:00
Standard,2.8.1.9,ALSA-10.9,Discuss the impact of disease on animal health. ,,2020-11-06T09:43:43+00:00
Standard,2.8.1.10,ALSA-10.10,Describe the various parasites and their impact on organ systems. Discuss host specificity and the importance of it.,,2020-11-06T09:43:59+00:00
Core Standard,2.8.2,ALSA-11,"<b>Core Standard 11:</b> Students analyze biosecurity measures utilized to protect the welfare of animals on a local, state, national, and global level.",,2020-11-06T09:44:46+00:00
Standard,2.8.2.1,ALSA-11.1,Design and evaluate a biosecurity plan for an animal production operation.,,2020-11-06T09:45:17+00:00
Standard,2.8.2.2,ALSA-11.2,Research and evaluate the effectiveness of zoonotic disease prevention methods and procedures to identify those that are best suited to ensure public safety and animal welfare. ,,2020-11-06T09:45:21+00:00
Domain,2.9,,Environmental Impacts of Animal Production,,2020-11-06T09:45:53+00:00
Core Standard,2.9.1,ALSA-12,<b>Core Standard 12:</b> Design and implement methods to reduce the effects of animal production on the environment,,2020-11-06T09:47:03+00:00
Standard,2.9.1.1,ALSA-12.1,Devise a plan that includes measures to reduce the impact of animal agriculture on the environment. ,,2020-11-06T09:47:57+00:00
Standard,2.9.1.2,ALSA-12.2,Apply valid and reliable research evidence to predict the potential effects of different environmental conditions for an animal population.,,2020-11-06T09:48:04+00:00
Standard,2.9.1.3,ALSA-12.3,"Devise and improve plans to establish favorable environmental conditions for animal growth and performance based on a variety of factors (e.g., economic feasibility, environmental sustainability, impact on animals, etc.).",,2020-11-06T09:48:13+00:00
Domain,2.10,,Leadership,,2020-11-06T09:48:35+00:00
Core Standard,2.10.1,ALSA-13,<b>Core Standard 13:</b> Students validate the necessity of leadership skills development in conjunction with participation in The National FFA Organization (FFA) as a critical component to a well-rounded agricultural education.,,2020-11-06T09:49:26+00:00
Standard,2.10.1.1,ALSA-13.1,"Communicate clearly, effectively, and with reason through speaking, writing, visuals, and active listening in formal and informal settings",,2020-11-06T09:50:37+00:00
Standard,2.10.1.2,ALSA-13.2,"Recognize and explain the role of the FFA in the development of leadership, education, employability, communications and human relations skills",,2020-11-06T09:50:44+00:00
Standard,2.10.1.3,ALSA-13.3,"Examine roles within teams, work units, departments, organizations, inter-organizational systems, and the larger environment",,2020-11-06T09:50:51+00:00
Standard,2.10.1.4,ALSA-13.4,Acquire the skills necessary to positively influence others,,2020-11-06T09:51:01+00:00
Standard,2.10.1.5,ALSA-13.5,Develop a skill set to enhance the positive evolution of the whole person,,2020-11-06T09:51:12+00:00
Domain,2.11,,Supervised Agriculture Experience,,2020-11-06T09:52:48+00:00
Core Standard,2.11.1,ALSA-14,<b>Core Standard 14:</b> Students validate the necessity of a Supervised Agricultural Experience (SAE) program as a critical component to a well-rounded agricultural education.,,2020-11-06T09:53:28+00:00
Standard,2.11.1.1,ALSA-14.1,Explain the nature of and become familiar with those terms related to an SAE program,,2020-11-06T09:54:10+00:00
Standard,2.11.1.2,ALSA-14.2,Explore the numerous possibilities for an SAE program which a student might develop,,2020-11-06T09:54:18+00:00
Standard,2.11.1.3,ALSA-14.3,Develop an individual SAE program and implementation plan for record keeping skills,,2020-11-06T09:54:27+00:00
Domain,2.12,,Careers,,2020-11-06T09:54:49+00:00
Core Standard,2.12.1,ALSA-15,<b>Core Standard 15:</b> Students examine the scope of career opportunities in and the importance of agriculture to the economy.,,2020-11-06T09:55:45+00:00
Standard,2.12.1.1,ALSA-15,"Evaluate the nature and scope of animal sciences in agriculture, society, and the economy",,2020-11-06T09:57:56+00:00
Standard,2.12.1.2,ALSA-15.2,Describe career opportunities and means to achieve those opportunities in animal science,,2020-11-06T09:58:02+00:00
Standard,2.12.1.3,ALSA-15.3,Explain the nature of and become familiar with those terms related to an SAE program,,2020-11-06T09:58:09+00:00
Standard,2.12.1.4,ALSA-15.4,Explore the numerous possibilities for an SAE program which a student might develop,,2020-11-06T09:58:17+00:00
Course,3,,Advanced Life Science Foods Framework,,2020-11-06T05:58:17+00:00
Domain,3.1,,"Safety, Sanitation, and Quality of Food",,2020-11-06T09:59:46+00:00
Core Standard,3.1.1,ALSF-1,<b>Core Standard 1 :</b> Students analyze and manage operational and safety procedures in food product and processing facilities.,,2020-11-06T10:00:35+00:00
Standard,3.1.1.1,ALSF-1.1,"Construct plans that ensure implementation of safety programs for food products, processing facilities, and the environment.",,2020-11-06T10:01:17+00:00
Standard,3.1.1.2,ALSF-1.2,Devise and implement strategies to maintain equipment and facilities for food products and processing systems. ,,2020-11-06T10:01:24+00:00
Standard,3.1.1.3,ALSF-1.3,Describe the importance of performing quality-assurance tests on food products and applying corrective procedures as needed.,,2020-11-06T10:01:31+00:00
Standard,3.1.1.4,ALSF-1.4,Demonstrate procedures for safe handling of food products.,,2020-11-06T10:01:41+00:00
Standard,3.1.1.5,ALSF-1.5,Develop and implement operating procedures aligned with current industry regulations.,,2020-11-06T10:01:56+00:00
Core Standard,3.1.2,ALSF-2,<b>Core Standard 2:</b> Students apply food safety and sanitation procedures in the handling and processing of food products to ensure food quality.,,2020-11-06T10:02:43+00:00
Standard,3.1.2.1,ALSF-2.1,Identify sources of contamination in food products and/or processing facilities and develop ways to eliminate contamination,,2020-11-06T10:03:20+00:00
Standard,3.1.2.2,ALSF-2.2,"Examine, interpret, and report outcomes from safe handling procedures and results from quality assurance tests.",,2020-11-06T10:03:51+00:00
Standard,3.1.2.3,ALSF-2.3,Interpret and evaluate results of quality assurance tests on food products and examine steps to implement corrective procedures.,,2020-11-06T10:03:59+00:00
Standard,3.1.2.4,ALSF-2.4,Conduct and interpret microbiological tests for food-borne pathogens. ,,2020-11-06T10:04:08+00:00
Standard,3.1.2.5,ALSF-2.5,"Characterize, identify, and research the physical, chemical, and biological properties of microbes as they pertain to food spoilage and foodborne illness. ",,2020-11-06T10:04:16+00:00
Core Standard,3.1.3,ALSF-3,<b>Core Standard 3:</b> Students apply food safety procedures when storing food products to ensure food quality.,,2020-11-06T10:05:57+00:00
Standard,3.1.3.1,ALSF-3.1,Prepare plans that ensure implementation of proper food storage procedures.,,2020-11-06T10:06:22+00:00
Standard,3.1.3.2,ALSF-3.2,Implement and evaluate the effectiveness of a documented procedure used within a food product and processing facility and recommend improvements.,,2020-11-06T10:06:37+00:00
Domain,3.2,,"Nutrition, Biology, Microbiology, and Chemistry of Food Products",,2020-11-06T10:07:04+00:00
Core Standard,3.2.1,ALSF-4,"<b>Core Standard 4:</b> Students apply principles of nutrition, biology, microbiology, and chemistry to develop food products that provide a safe, wholesome, and nutritious food supply for local and global food systems.",,2020-11-06T10:07:54+00:00
Standard,3.2.1.1,ALSF-4.1,"Analyze the physical, chemical, and biological properties of food products (e.g. oxidation, rancidity, hydrogenation, enzymatic browning, structures of essential nutrients, etc.) to evaluate nutritional value.",,2020-11-06T10:08:16+00:00
Standard,3.2.1.2,ALSF-4.2,Construct methods to design a healthy daily food guide for a variety of nutritional value.,,2020-11-06T10:09:10+00:00
Standard,3.2.1.3,ALSF-4.3,Design and conduct experiments to determine the chemical and physical properties of food products.,,2020-11-06T10:09:21+00:00
Standard,3.2.1.4,ALSF-4.4,"Devise and apply strategies to determine what additives are utilized and why they are included in a variety of food products (artificial sweeteners, preservatives, color, etc).",,2020-11-06T10:09:33+00:00
Standard,3.2.1.5,ALSF-4.5,Develop and implement plans to engineer new food items using biochemistry concepts. ,,2020-11-06T10:09:41+00:00
Standard,3.2.1.6,ALSF-4.6,"Describe enzymes, the changes they cause in foods, and the physical and chemical parameters that affect enzymatic reactions.",,2020-11-06T10:09:47+00:00
Standard,3.2.1.7,ALSF-4.7,Analyze digestion and absorption of essential nutrients.,,2020-11-06T10:09:55+00:00
Standard,3.2.1.8,ALSF-4.8,"Describe enzymes, the changes they cause in foods, and the physical and chemical parameters that affect enzymatic reactions.",,2020-11-06T10:10:03+00:00
