Item Type,Sequence,Human Code,Full Statement,Ed. Level,Last Modified
Cluster,2.1.2.1,,Understand addition as putting together and adding to and understand subtraction as taking apart and taking from.,KG,2024-07-09T00:36:10+00:00
Standard,2.1.2.1.1,M.K.8,"Represent addition and subtraction with strategies using objects, fingers, mental images, drawings, sounds (e.g., claps), and acting out situations, verbal explanations, expressions, and equations.",KG,2024-07-09T00:36:10+00:00
Standard,2.1.2.1.2,M.K.9,Solve addition and subtraction word problems and add and subtract within 10 by using objects or drawings to represent the problem.,KG,2024-07-09T00:36:10+00:00
Standard,2.1.2.1.3,M.K.10,"Decompose numbers less than or equal to 10 into pairs in more than one way by using objects or drawings and record each decomposition by a drawing or equation (e.g., 5 = 2 + 3 and 5 = 4 + 1).",KG,2024-07-09T00:36:10+00:00
Standard,2.1.2.1.4,M.K.11,"For any number from 1 to 9, find the number that makes 10 when added to the given number by using objects or drawings, and record the answer with a drawing or equation.",KG,2024-07-09T00:36:10+00:00
Standard,2.1.2.1.5,M.K.12,"Fluently (efficiently, flexibly, and accurately) add and subtract within 5 using various strategies.",KG,2024-07-09T00:36:10+00:00
Cluster,2.1.2.2,,Recognize patterns.,KG,2024-07-09T00:36:10+00:00
Standard,2.1.2.2.1,M.K.13,"Recognize and create recognizable patterns using colors, shapes, sizes, and sounds with support and guidance.",KG,2024-07-09T00:36:10+00:00
Domain,2.1.3,,Number and Operations in Base Ten,KG,2024-07-09T00:36:10+00:00
Cluster,2.1.3.1,,Work with numbers 11-19 to gain foundations for place value.,KG,2024-07-09T00:36:10+00:00
Standard,2.1.3.1.1,M.K.14,"Compose and decompose numbers from 11 to 19 into ten ones and larger two-digit numbers by using objects or drawings and record each composition or decomposition by a drawing or equation (e.g., 18 = 10 + 8); understand that these numbers are composed of ten ones (one ten) and one, two, three, four, five, six, seven, eight, or nine ones.",KG,2024-07-09T00:36:10+00:00
Domain,2.1.4,,Measurement and Data,KG,2024-07-09T00:36:10+00:00
Cluster,2.1.4.1,,Describe and compare measurable attributes.,KG,2024-07-09T00:36:10+00:00
Standard,2.1.4.1.1,M.K.15,"Describe measurable attributes of objects, such as length or weight and describe several measurable attributes of a single object.",KG,2024-07-09T00:36:10+00:00
Standard,2.1.4.1.2,M.K.16,"Directly compare two objects with a measurable attribute in common, to see which object has ""more of"" or ""less of"" the attribute and describe the difference.",KG,2024-07-09T00:36:10+00:00
Cluster,2.1.4.2,,Classify objects and count the number of objects in each category.,KG,2024-07-09T00:36:10+00:00
Standard,2.1.4.2.1,M.K.17,"Classify objects into given categories, count the numbers of objects in each category, and sort the categories by count. Category counts should be limited to less than or equal to 10. (e.g., Identify coins and sort them into groups of Ss or 10s.)",KG,2024-07-09T00:36:10+00:00
Cluster,2.1.4.3,,Work with money.,KG,2024-07-09T00:36:10+00:00
Standard,2.1.4.3.1,M.K.18,"Identify coins: penny, nickel, dime, quarter.",KG,2024-07-09T00:36:10+00:00
Standard,2.1.4.3.2,M.K.19,Count pennies to 20.,KG,2024-07-09T00:36:10+00:00
Domain,2.1.5,,Geometry,KG,2024-07-09T00:36:10+00:00
Cluster,2.1.5.1,,"Identify and describe shapes (squares, circles, triangles, rectangles, hexagons, cubes, cones, cylinders, and spheres).",KG,2024-07-09T00:36:10+00:00
Standard,2.1.5.1.1,M.K.20,"Describe objects in the environment using names of shapes and describe the relative positions of these objects using terms such as above, below, beside, in front of, behind and next to.",KG,2024-07-09T00:36:10+00:00
Standard,2.1.5.1.2,M.K.21,Correctly name shapes regardless of their orientations or overall size.,KG,2024-07-09T00:36:10+00:00
Standard,2.1.5.1.3,M.K.22,"Using real-life objects, identify shapes as two-dimensional (lying in a plane, ""flat"") or three-dimensional (""solid"").",KG,2024-07-09T00:36:10+00:00
Cluster,2.1.5.2,,"Analyze, compare, create, and compose shapes.",KG,2024-07-09T00:36:10+00:00
Standard,2.1.5.2.1,M.K.23,"Analyze and compare two- and three-dimensional shapes, in different sizes and orientations, using informal language to describe their similarities, differences, parts (e.g., number of sides and vertices/ ""corners""), and other attributes (e.g., having sides of equal length). Instructional Note: Student focus should include real-world shapes.",KG,2024-07-09T00:36:10+00:00
Standard,2.1.5.2.2,M.K.24,"Model shapes in the world by building shapes from components (e.g., sticks and clay balls) and drawing shapes.",KG,2024-07-09T00:36:10+00:00
Standard,2.1.5.2.3,M.K.25,"Compose simple shapes to form larger shapes (e.g., ""Can these two triangles, with full sides touching, join to make a rectangle?"").",KG,2024-07-09T00:36:10+00:00
Grade Level,2.2,,Grade 1,01,2024-07-09T00:36:16+00:00
Domain,2.2.1,,Operations and Algebraic Thinking,01,2024-07-09T00:36:16+00:00
Cluster,2.2.1.1,,Represent and solve problems involving addition and subtraction.,01,2024-07-09T00:36:16+00:00
Standard,2.2.1.1.1,M.1.1,"Use addition and subtraction within 20 to solve word problems involving situations of adding to, taking from, putting together, taking apart, and comparing, with unknowns in all positions (e.g., by using objects, drawings, and equations with a symbol for the unknown number to represent the problem).",01,2024-07-09T00:36:16+00:00
Standard,2.2.1.1.2,M.1.2,"Solve word problems that call for addition of three whole numbers whose sum is less than or equal to 20 (e.g., by using objects, drawings, and equations with a symbol for the unknown number to represent the problem).",01,2024-07-09T00:36:16+00:00
Cluster,2.2.1.2,,Understand and apply properties of operations and the relationship between addition and subtraction.,01,2024-07-09T00:36:16+00:00
Standard,2.2.1.2.1,M.1.3,"Apply properties of operations as strategies to add and subtract (e.g., If 8 + 3 = 11 is known, then 3 + 8 = 11 is also known: Commutative Property of Addition. To add 2 + 6 + 4, the second two numbers can be added to make a ten, so 2 + 6 + 4 = 2 + 10 = 12: Associative Property of Addition). Instructional Note: Students need not use formal terms for these properties.",01,2024-07-09T00:36:16+00:00
Standard,2.2.1.2.2,M.1.4,"Understand subtraction as an unknown-addend problem (e.g., subtract 10 - 8 by finding the number that makes 10 when added to 8).",01,2024-07-09T00:36:16+00:00
Cluster,2.2.1.3,,Add and subtract within 20.,01,2024-07-09T00:36:16+00:00
Standard,2.2.1.3.1,M.1.5,"Relate counting to addition and subtraction (e.g., by counting on 2 to add 2, by counting backwards 3 to subtract 3).",01,2024-07-09T00:36:16+00:00
Standard,2.2.1.3.2,M.1.6,"Add and subtract within 20, demonstrating fluency for addition and subtraction within 10 and use strategies such as· counting on;
* making ten (e.g., 8 + 6 = 8 + 2 + 4 = 10 + 4 = 14); 
* decomposing a number leading to a ten (e.g., 13 - 4 = 13 - 3 -1 = 10 -1 = 9); 
* using the relationship between addition and subtraction (e.g., knowing that 8 + 4 = 12, one knows 12 - 8= 4); and 
* creating equivalent but easier or known sums (e.g., adding 6+7 by creating the known equivalent 6 + 6 + 1 = 12 + 1 = 13).",01,2024-07-09T00:36:16+00:00
Cluster,2.2.1.4,,Work with addition and subtraction equations.,01,2024-07-09T00:36:16+00:00
Standard,2.2.1.4.1,M.1.7,"Understand the meaning of the equal sign, and determine if equations involving addition and subtraction are true or false (e.g., Which of the following equations are true and which are false? 6 = 6, 7 = 8 -1, 5 + 2 = 2 + 5, 4 + 1 = 5 + 2). Recognize the difference between an expression (3 + 5) and an equation (3 + 5=8).",01,2024-07-09T00:36:16+00:00
Standard,2.2.1.4.2,M.1.8,"Determine the unknown whole number in an addition or subtraction equation relating three whole numbers (e.g., Determine the unknown number that makes the equation true in each of the equations. 8 +? = 11, 5 =? - 3, 6 + 6 = ?).",01,2024-07-09T00:36:16+00:00
Domain,2.2.2,,Number and Operations in Base Ten,01,2024-07-09T00:36:16+00:00
Cluster,2.2.2.1,,Extend the counting sequence.,01,2024-07-09T00:36:16+00:00
Standard,2.2.2.1.1,M.1.9,"Count to 120, starting at any number less than 120. In this range, read and write numerals and represent a number of objects with a written numeral. Skip count to 120 by 2's. Skip count to 120 by S's and lO's.",01,2024-07-09T00:36:16+00:00
Cluster,2.2.2.2,,Understand place value.,01,2024-07-09T00:36:16+00:00
Standard,2.2.2.2.1,M.1.10,"Understand the two digits of a two-digit number represent amounts of tens and ones. Understand the following as special cases:
a. 10 can be thought of as a bundle of ten ones - called a ""ten."" (e.g., A group of ten pennies is equivalent to a dime.)
b. The numbers from 11 to 19 are composed of a ten and one, two, three, four, five, six, seven, eight or nine ones.
c. The numbers 10, 20, 30, 40, SO, 60, 70, 80, 90 refer to one, two, three, four, five, six, seven, eight or nine tens (and 0 ones).",01,2024-07-09T00:36:16+00:00
Standard,2.2.2.2.2,M.1.11,"Compare and order two two-digit numbers based on meanings of the tens and ones digits, recording the results of comparisons with the symbols>,=, and<.",01,2024-07-09T00:36:16+00:00
Cluster,2.2.2.3,,Use place value understanding and properties of operations to add and subtract.,01,2024-07-09T00:36:16+00:00
Standard,2.2.2.3.1,M.1.12,"Add within 100, including adding a two-digit number and a one-digit number and adding a two-digit number and a multiple of 10, using concrete models or drawings and strategies based on place value, properties of operations and/or the relationship between addition and subtraction.

Relate the strategy to a written method and explain the reasoning used. Understand that in adding two-digit numbers, one adds tens and tens, ones and ones, and sometimes it is necessary to compose a ten.",01,2024-07-09T00:36:16+00:00
Standard,2.2.2.3.2,M.1.13,"Given a two-digit number, mentally find 10 more or 10 less than the number, without having to count and explain the reasoning used.",01,2024-07-09T00:36:16+00:00
Standard,2.2.2.3.3,M.1.14,"Subtract multiples of 10 in the range 10-90 from multiples of 10 in the range 10-90 (positive or zero differences) using concrete models or drawings and strategies based on place value, properties of operations and/or the relationship between addition and subtraction. Relate the strategy to a written method and explain the reasoning used.",01,2024-07-09T00:36:16+00:00
Domain,2.2.3,,Measurement and Data,01,2024-07-09T00:36:16+00:00
Cluster,2.2.3.1,,Measure lengths indirectly and by iterating length units.,01,2024-07-09T00:36:16+00:00
Standard,2.2.3.1.1,M.1.15,Order three objects by length and compare the lengths of two objects indirectly by using a third object.,01,2024-07-09T00:36:16+00:00
Standard,2.2.3.1.2,M.1.16,"Express the length of an object as a whole number of length units, by laying multiple copies of a shorter object (the length unit) end to end; understand that the length measurement of an object is the number of same-size length units that span it with no gaps or overlaps. Instructional Note: Limit to contexts where the object being measured is spanned by a whole number of length units with no gaps or overlaps.",01,2024-07-09T00:36:16+00:00
Cluster,2.2.3.2,,Work with time and money.,01,2024-07-09T00:36:16+00:00
Standard,2.2.3.2.1,M.1.17,Tell and write time in hours and half-hours using analog and digital clocks.,01,2024-07-09T00:36:16+00:00
Standard,2.2.3.2.2,M.1.18,"Identify the value of coins and use dimes and pennies to model the relationship between money and place value (e.g., exchange 10 pennies for 1 dime or exchange 10 dimes for 1 dollar).",01,2024-07-09T00:36:16+00:00
Cluster,2.2.3.3,,Represent and interpret data.,01,2024-07-09T00:36:16+00:00
Standard,2.2.3.3.1,M.1.19,"Organize, represent, interpret data with up to three categories; ask and answer questions about the total number of data points, how many in each category and how many more or less are in one category than in another.",01,2024-07-09T00:36:16+00:00
Domain,2.2.4,,Geometry,01,2024-07-09T00:36:16+00:00
Cluster,2.2.4.1,,Reason with shapes and their attributes.,01,2024-07-09T00:36:16+00:00
Standard,2.2.4.1.1,M.1.20,"Distinguish between defining attributes (e.g., triangles are closed and three-sided) versus non-defining attributes (e.g., color, orientation, and/or overall size); build and draw shapes to possess defining attributes.",01,2024-07-09T00:36:16+00:00
Standard,2.2.4.1.2,M.1.21,"Compose two-dimensional shapes (rectangles, squares, trapezoids, triangles, half-circles, and quarter-circles) or three-dimensional shapes (cubes, right rectangular prisms, right circular cones, and right circular cylinders) to create a composite shape and compose new shapes from the composite shape. Instructional Note: Students do not need to learn formal names such as, ""right rectangular prism.""",01,2024-07-09T00:36:16+00:00
Standard,2.2.4.1.3,M.1.22,"Partition circles and rectangles into two and four equal shares, describe the shares using the words halves, fourths and quarters and use the phrases half of, fourth of and quarter of. Describe the whole as two of, or four of the shares and understand for these examples that decomposing into more equal shares creates smaller shares.",01,2024-07-09T00:36:16+00:00
Standard,2.2.4.1.4,M.1.23,"Create a recognizable pattern following a given rule, using colors, shapes, sizes, and sounds.",01,2024-07-09T00:36:16+00:00
Grade Level,2.3,,Grade 2,02,2024-07-09T00:36:24+00:00
Domain,2.3.1,,Operations and Algebraic Thinking,02,2024-07-09T00:36:24+00:00
Cluster,2.3.1.1,,Represent and solve problems involving addition and subtraction.,02,2024-07-09T00:36:24+00:00
Standard,2.3.1.1.1,M.2.1,"Use addition and subtraction within 100 to solve one- and two-step word problems involving situations of adding to, taking from, putting together, taking apart, and comparing, with unknowns in all positions (e.g., by using drawings and equations with a symbol for the unknown number to represent the problem).",02,2024-07-09T00:36:24+00:00
Cluster,2.3.1.2,,Solve problems involving addition and subtraction and identify and explain patterns in arithmetic.,02,2024-07-09T00:36:24+00:00
Standard,2.3.1.2.1,M.2.2,"Fluently (efficiently, flexibly, and accurately) add and subtract within 20 using mental strategies and by end of Grade 2, know from memory all sums of two one-digit numbers by using various strategies.",02,2024-07-09T00:36:24+00:00
Standard,2.3.1.2.2,M.2.3,"Analyze a number pattern to determine the rule: add 2, add 3, add 5, or add 10.",02,2024-07-09T00:36:24+00:00
Cluster,2.3.1.3,,Work with equal groups of objects to gain foundations for multiplication.,02,2024-07-09T00:36:24+00:00
Standard,2.3.1.3.1,M.2.4,"Determine whether a group of objects (up to 20) has an odd or even number of members, e.g., by pairing objects or counting them by 2s; write an equation to express an even number as a sum of two equal addends.",02,2024-07-09T00:36:24+00:00
Standard,2.3.1.3.2,M.2.5,Use addition to find the total number of objects arranged in rectangular arrays with up to 5 rows and up to 5 columns to describe the arrays; write expressions to describe the array and equations to express the total as a sum of equal addends.,02,2024-07-09T00:36:24+00:00
Domain,2.3.2,,Number and Operations in Base Ten,02,2024-07-09T00:36:24+00:00
Cluster,2.3.2.1,,Understand place value.,02,2024-07-09T00:36:24+00:00
Standard,2.3.2.1.1,M.2.6,"Understand that the three digits of a three-digit number represent amounts of hundreds, tens and ones (e.g., 706 equals 7 hundreds, 0 tens and 6 ones). Understand the following as special cases:
a. 100 can be thought of as a bundle of ten tens - called a ""hundred.""
b. Numbers 100, 200, 300, 400, 500, 600, 700, 800, 900 refer to one, two, three, four, five, six, seven, eight or nine hundreds, and 0 tens and 0 ones.",02,2024-07-09T00:36:24+00:00
Standard,2.3.2.1.2,M.2.7,"Count within 1000 and skip-count by 5s, 10s and 100s.",02,2024-07-09T00:36:24+00:00
Standard,2.3.2.1.3,M.2.8,"Read and write numbers to 1000 using base-ten numerals, number names and expanded form.",02,2024-07-09T00:36:24+00:00
Standard,2.3.2.1.4,M.2.9,"Compare two three-digit numbers based on meanings of the hundreds, tens and ones digits, using>,= and< symbols to record the results of comparisons. Order numbers based on place value.",02,2024-07-09T00:36:24+00:00
Cluster,2.3.2.2,,Use place value understanding and properties of operations to add and subtract.,02,2024-07-09T00:36:24+00:00
Standard,2.3.2.2.1,M.2.10,"Fluently add and subtract within 100 using strategies based on place value, properties of operations and/or the relationship between addition and subtraction.",02,2024-07-09T00:36:24+00:00
Standard,2.3.2.2.2,M.2.11,Add up to four two-digit numbers using strategies based on place value and properties of operations.,02,2024-07-09T00:36:24+00:00
Standard,2.3.2.2.3,M.2.12,"Add and subtract within 1000, using concrete models or drawings and strategies based on place value, properties of operations and/or the relationship between addition and subtraction; relate the strategy to a written method. Understand that in adding or subtracting three-digit numbers, one adds or subtracts hundreds and hundreds, tens and tens, ones and ones and sometimes it is necessary to compose or decompose tens or hundreds.",02,2024-07-09T00:36:24+00:00
Standard,2.3.2.2.4,M.2.13,Mentally add 10 or 100 to a given number 100-900 and mentally subtract 10 or 100 from a given number 100-900.,02,2024-07-09T00:36:24+00:00
Standard,2.3.2.2.5,M.2.14,"Explain why addition and subtraction strategies work, using place value and the properties of operations. Instructional Note: Explanations may be supported by drawing or objects.",02,2024-07-09T00:36:24+00:00
Domain,2.3.3,,Measurement and Data,02,2024-07-09T00:36:24+00:00
Cluster,2.3.3.1,,Measure and estimate lengths in standard units.,02,2024-07-09T00:36:24+00:00
Standard,2.3.3.1.1,M.2.15,"Measure the length of an object by selecting and using appropriate tools such as rulers, yardsticks, meter sticks, and measuring tapes.",02,2024-07-09T00:36:24+00:00
Standard,2.3.3.1.2,M.2.16,"Measure the length of an object twice, using length units of different lengths for the two measurements, describe how the two measurements relate to the size of the unit chosen.",02,2024-07-09T00:36:24+00:00
Standard,2.3.3.1.3,M.2.17,"Estimate lengths using units of inches, feet, centimeters, and meters.",02,2024-07-09T00:36:24+00:00
Standard,2.3.3.1.4,M.2.18,"Measure to determine how much longer one object is than another, expressing the length difference in terms of a standard length unit.",02,2024-07-09T00:36:24+00:00
Cluster,2.3.3.2,,Relate addition and subtraction to length.,02,2024-07-09T00:36:24+00:00
Standard,2.3.3.2.1,M.2.19,"Use addition and subtraction within 100 to solve word problems involving lengths that are given in the same units (e.g., by using drawings, such as drawings of rulers), and equations with a symbol for the unknown number to represent the problem.",02,2024-07-09T00:36:24+00:00
Standard,2.3.3.2.2,M.2.20,"Represent whole numbers as lengths from Oona number line diagram with equally spaced points corresponding to the numbers 0, 1, 2 ... and represent whole-number sums and differences within 100 on a number line diagram.",02,2024-07-09T00:36:24+00:00
Cluster,2.3.3.3,,Work with time and money.,02,2024-07-09T00:36:24+00:00
Standard,2.3.3.3.1,M.2.21,"Tell and write time from analog and digital clocks to the nearest five minutes, using a.m. and p.m.",02,2024-07-09T00:36:24+00:00
Standard,2.3.3.3.2,M.2.22,"Solve word problems involving dollar bills, quarters, dimes, nickels, and pennies, using $ and C symbols appropriately (e.g., If you have 2 dimes and 3 pennies, how many cents do I you have?).",02,2024-07-09T00:36:24+00:00
Cluster,2.3.3.4,,Represent and interpret data.,02,2024-07-09T00:36:24+00:00
Standard,2.3.3.4.1,M.2.23,"Generate measurement data by measuring lengths of several objects to the nearest whole unit or by making repeated measurements of the same object. Show the measurements by making a line plot, where the horizontal scale is marked off in wholenumber units.",02,2024-07-09T00:36:24+00:00
Standard,2.3.3.4.2,M.2.24,"Draw a picture graph and a bar graph (with single-unit scale) to represent a data set with up to four categories. Solve simple put-together, take-apart, and compare problems using information presented in a bar graph.",02,2024-07-09T00:36:24+00:00
Domain,2.3.4,,Geometry,02,2024-07-09T00:36:24+00:00
Cluster,2.3.4.1,,Reason with shapes and their attributes.,02,2024-07-09T00:36:24+00:00
Standard,2.3.4.1.1,M.2.25,"Recognize and draw shapes having specified attributes, such as a given number of angles or a given number of equal faces (sizes are compared directly or visually, not compared by measuring). Identify triangles, quadrilaterals, pentagons, hexagons, and cubes.",02,2024-07-09T00:36:24+00:00
Standard,2.3.4.1.2,M.2.26,Partition a rectangle into rows and columns of same-size squares and count to find the total number of them.,02,2024-07-09T00:36:24+00:00
Standard,2.3.4.1.3,M.2.27,"Partition circles and rectangles into two, three, or four equal shares, describe the shares using the words halves, thirds, half of, a third of, etc., describe the whole as two halves, three thirds, four fourths. Recognize that equal shares of identical wholes need not have the same shape.",02,2024-07-09T00:36:24+00:00
Grade Level,2.4,,Grade 3,03,2024-07-09T00:36:39+00:00
Domain,2.4.1,,Operations and Algebraic Thinking,03,2024-07-09T00:36:39+00:00
Cluster,2.4.1.1,,Represent and solve problems involving multiplication and division.,03,2024-07-09T00:36:39+00:00
Standard,2.4.1.1.1,M.3.1,"Interpret products of whole numbers, e.g., interpret 5 x 7 as the total number of objects in 5 groups of 7 objects each (e.g., describe context in which a total number of objects can be expressed as 5 x 7).",03,2024-07-09T00:36:39+00:00
Standard,2.4.1.1.2,M.3.2,"Interpret whole-number quotients of whole numbers, e.g., interpret 56 + 8 as the number of objects in each share when 56 objects are partitioned equally into 8 shares, or as a number of shares when 56 objects are partitioned into equal shares of 8 objects each (e.g., describe a context in which a number of shares or a number of groups can be expressed as 56 + 8).",03,2024-07-09T00:36:39+00:00
Standard,2.4.1.1.3,M.3.3,"Use multiplication and division within 100 to solve word problems in situations involving equal groups, arrays, and measurement quantities (e.g., by using drawings and equations with a symbol for the unknown number to represent the problem).",03,2024-07-09T00:36:39+00:00
Standard,2.4.1.1.4,M.3.4,"Determine the unknown whole number in a multiplication or division equation relating three whole numbers (e.g., determine the unknown number that makes the equation true in each of the equations 8 x? = 48, 5 =? + 3, 6 x 6 =?).",03,2024-07-09T00:36:39+00:00
Cluster,2.4.1.2,,Understand properties of multiplication and the relationship between multiplication and division.,03,2024-07-09T00:36:39+00:00
Standard,2.4.1.2.1,M.3.5,"Apply properties of operations as strategies to multiply and divide (e.g., if 6 x 4 = 24 is known, then 4 x 6 = 24 is also known: Commutative Property of Multiplication; 3 x 5 x 2 can be found by 3 x 5 = 15, then 15 x 2 = 30, or by 5 x 2 = 10, then 3 x 10 = 30: Associative Property of Multiplication; knowing that 8 x 5 = 40 and 8 x 2 = 16, one can find 8 x 7 as 8 x (5 + 2) = (8 x 5) + (8 x 2) = 40 + 16 = 56: Distributive Property). Instructional Note: Students should focus on conceptual understanding not use formal terms for these properties.",03,2024-07-09T00:36:39+00:00
Standard,2.4.1.2.2,M.3.6,"Understand division as an unknown-factor problem (e.g., find 32 + 8 by finding the number that makes 32 when multiplied by 8).",03,2024-07-09T00:36:39+00:00
Cluster,2.4.1.3,,Multiply and divide within 100.,03,2024-07-09T00:36:39+00:00
Standard,2.4.1.3.1,M.3.7,"Fluently (efficiently, flexibly, and accurately) multiply and divide within 100 using strategies such as the relationship between multiplication and division and the properties of operations. By the end of Grade 3, know the multiplication table (facts) within 100 (Os10s) efficiently.",03,2024-07-09T00:36:39+00:00
Cluster,2.4.1.4,,Solve problems involving the four operations and identify and explain patterns in arithmetic.,03,2024-07-09T00:36:39+00:00
Standard,2.4.1.4.1,M.3.8,"Solve two-step word problems using the four operations, represent these problems using equations with a letter standing for the unknown quantity. Assess the reasonableness of answers using mental computation and estimation strategies including rounding. Instructional Note: This standard is limited to problems posed with whole numbers and having whole number answers; students should know how to perform operations in the conventional order when there are no parentheses to specify a particular order (Order of Operations).",03,2024-07-09T00:36:39+00:00
Standard,2.4.1.4.2,M.3.9,"Identify arithmetic patterns (including patterns in the addition table or multiplication table) and explain those using properties of operations (e.g., observe that 4 times a number is always even and explain why 4 times a number can be decomposed into two equal addends).",03,2024-07-09T00:36:39+00:00
Domain,2.4.2,,Number and Operations in Base Ten,03,2024-07-09T00:36:39+00:00
Cluster,2.4.2.1,,Use place value understanding and properties of operations to perform multi-digit arithmetic.,03,2024-07-09T00:36:39+00:00
Standard,2.4.2.1.1,M.3.10,"Read and write numbers to 10,000 using standard form, word form, and expanded form.",03,2024-07-09T00:36:39+00:00
Standard,2.4.2.1.2,M.3.11,"Compare two four-digit numbers based on meanings of the thousands, hundreds, tens, and ones digits using>,= and< symbols to record the results of the comparisons. Order numbers based on place value.",03,2024-07-09T00:36:39+00:00
Standard,2.4.2.1.3,M.3.12,Use place value understanding to round whole numbers to the nearest 10 or 100.,03,2024-07-09T00:36:39+00:00
Standard,2.4.2.1.4,M.3.13,"Fluently (efficiently, flexibly, and accurately) add and subtract within 1000 using strategies and algorithms based on place value, properties of operations, and/or the relationship between addition and subtraction.",03,2024-07-09T00:36:39+00:00
Standard,2.4.2.1.5,M.3.14,"Multiply one-digit whole numbers by multiples of 10 in the range 10-90 (e.g., 9 x 80, 5 x 60) using strategies based on place value and properties of operations.",03,2024-07-09T00:36:39+00:00
Domain,2.4.3,,Number and Operations- Fractions,03,2024-07-09T00:36:39+00:00
Cluster,2.4.3.1,,Develop understanding of fractions as numbers.,03,2024-07-09T00:36:39+00:00
Standard,2.4.3.1.1,M.3.15,"Understand a fraction 1/b as the quantity formed by 1 part when a whole is partitioned into b equal parts; understand a fraction a/bas the quantity formed by a parts of size 1/b. Instructional Note: Fractions in this standard are limited to denominators of 2, 3, 4, 6, and 8.",03,2024-07-09T00:36:39+00:00
Standard,2.4.3.1.2,M.3.16,"Understand a fraction as a number on the number line and represent fractions on a number line diagram.
a. Represent a fraction 1/b on a number line diagram by defining the interval from 0 to 1 as the whole and partitioning it into b equal parts. Recognize that each part has size 1/b and that the endpoint of the part based at O locates the number 1/b on the number line (e.g., given that b parts is 4 parts, then 1/b represents¼; students partition the number line into fourths and locate 1/4 on the number line).
b. Represent a fraction a/b on a number line diagram by marking off a lengths 1/b from 0. Recognize that the resulting interval has size a/band that its endpoint locates the number a/b on the number line (e.g., given that a/b represents 3/4 or 6/4, students partition the number line into fourths and represent these fractions accurately on the same number line; students extend the number line to include the number of wholes required for the given fractions).

Instructional Note: Fractions in this standard are limited to denominators of 2, 3, 4, 6, and 8.",03,2024-07-09T00:36:39+00:00
